frame_id,lm_0_x,lm_0_y,lm_0_z,lm_0_vis,lm_1_x,lm_1_y,lm_1_z,lm_1_vis,lm_2_x,lm_2_y,lm_2_z,lm_2_vis,lm_3_x,lm_3_y,lm_3_z,lm_3_vis,lm_4_x,lm_4_y,lm_4_z,lm_4_vis,lm_5_x,lm_5_y,lm_5_z,lm_5_vis,lm_6_x,lm_6_y,lm_6_z,lm_6_vis,lm_7_x,lm_7_y,lm_7_z,lm_7_vis,lm_8_x,lm_8_y,lm_8_z,lm_8_vis,lm_9_x,lm_9_y,lm_9_z,lm_9_vis,lm_10_x,lm_10_y,lm_10_z,lm_10_vis,lm_11_x,lm_11_y,lm_11_z,lm_11_vis,lm_12_x,lm_12_y,lm_12_z,lm_12_vis,lm_13_x,lm_13_y,lm_13_z,lm_13_vis,lm_14_x,lm_14_y,lm_14_z,lm_14_vis,lm_15_x,lm_15_y,lm_15_z,lm_15_vis,lm_16_x,lm_16_y,lm_16_z,lm_16_vis,lm_17_x,lm_17_y,lm_17_z,lm_17_vis,lm_18_x,lm_18_y,lm_18_z,lm_18_vis,lm_19_x,lm_19_y,lm_19_z,lm_19_vis,lm_20_x,lm_20_y,lm_20_z,lm_20_vis
28,0.58031,0.6252,-0.05622,0.975,0.42969,0.49753,-0.47598,0.935,0.4685,0.04245,-0.78113,0.9463,0.74216,-0.31618,-0.82226,0.99,1.09001,-0.56977,-0.7201,0.9587,0.78755,-0.30323,-0.81833,0.9604,1.04257,-0.49189,-1.14167,0.926,0.91587,-0.04071,-1.0494,0.9468,0.95882,0.05014,-1.01082,0.963,1.19593,-0.29948,-0.65498,0.9516,1.40163,-0.44922,-1.02779,0.9608,1.17761,0.04751,-0.88003,0.9726,1.15832,-0.04482,-0.79456,0.9617,1.48454,-0.15992,-0.49948,0.9718,1.72746,-0.25655,-0.82563,0.9352,1.38229,0.14024,-0.61338,0.9421,1.35862,0.06529,-0.45243,0.9724,1.70396,0.08013,-0.28773,0.9381,1.80546,-0.00084,-0.53642,0.9667,1.51614,0.24543,-0.38902,0.971,1.49028,0.22142,-0.24917,0.9539
29,0.43616,0.65495,-0.07713,0.9198,0.32246,0.55035,-0.29671,0.9177,0.31481,0.27098,-0.51735,0.9105,0.52236,0.01922,-0.57379,0.8941,0.72876,-0.11413,-0.50715,0.9242,0.56936,0.0383,-0.57455,0.9447,0.70258,-0.08416,-0.779,0.9186,0.61905,0.22133,-0.73777,0.9252,0.62608,0.25218,-0.69838,0.955,0.81361,0.02619,-0.47525,0.9177,0.94946,-0.0596,-0.72446,0.9384,0.76276,0.25156,-0.59608,0.892,0.79004,0.21593,-0.56398,0.9513,1.00734,0.16308,-0.37196,0.9193,1.14332,0.09385,-0.59488,0.9679,0.92983,0.32693,-0.46518,0.9546,0.88658,0.26754,-0.3581,0.9008,1.17116,0.30025,-0.27664,0.975,1.24585,0.25644,-0.40412,0.9684,1.03955,0.42203,-0.32176,0.9565,1.02368,0.39506,-0.23441,0.956
30,0.53232,0.64862,0.0142,0.9535,0.40586,0.55101,-0.18346,0.9473,0.41881,0.26523,-0.37852,0.908,0.59241,0.04221,-0.47888,0.9549,0.84171,-0.12201,-0.45065,0.957,0.63831,0.03023,-0.47205,0.9679,0.76844,-0.08466,-0.72036,0.9305,0.69347,0.22996,-0.63748,0.9502,0.69458,0.28542,-0.63833,0.9569,0.92191,0.0624,-0.41605,0.9627,1.02734,-0.02181,-0.68302,0.99,0.84363,0.28015,-0.55149,0.9483,0.88465,0.24928,-0.52231,0.9287,1.14969,0.18379,-0.35183,0.9563,1.24866,0.13564,-0.59023,0.99,1.02593,0.37371,-0.4393,0.9217,1.03119,0.31948,-0.30831,0.9283,1.29292,0.37903,-0.2737,0.8968,1.33645,0.30714,-0.39921,0.9607,1.13766,0.44696,-0.28875,0.9554,1.11882,0.45573,-0.18279,0.9615
31,0.63136,0.47478,-0.01693,0.99,0.4434,0.35918,-0.4262,0.99,0.49851,-0.13362,-0.80014,0.9353,0.8029,-0.4634,-0.90145,0.99,1.15048,-0.74934,-0.81443,0.9521,0.87036,-0.47153,-0.89971,0.9408,1.06976,-0.63078,-1.23431,0.9891,0.99293,-0.16146,-1.1566,0.9382,0.97183,-0.10873,-1.09123,0.9739,1.29242,-0.45032,-0.75347,0.9471,1.49018,-0.57426,-1.13087,0.9542,1.1822,-0.07763,-0.92854,0.9746,1.23157,-0.16486,-0.88721,0.933,1.59586,-0.26567,-0.60552,0.9566,1.83522,-0.34257,-0.97123,0.8849,1.45944,0.03774,-0.71378,0.9629,1.41406,-0.04409,-0.5442,0.9457,1.84825,0.00804,-0.39306,0.9252,1.90111,-0.09649,-0.61487,0.9213,1.60966,0.12597,-0.47326,0.9045,1.56185,0.13692,-0.30642,0.9529
32,0.47725,0.66609,0.04918,0.9334,0.36333,0.63019,-0.19655,0.9815,0.41204,0.36352,-0.43546,0.9405,0.57559,0.15545,-0.50574,0.9397,0.81795,0.01429,-0.46781,0.9279,0.62375,0.14817,-0.50136,0.9418,0.76728,0.08046,-0.72428,0.9155,0.68189,0.33423,-0.63721,0.9891,0.68409,0.37978,-0.60108,0.9106,0.88997,0.15453,-0.41385,0.9262,1.01104,0.09762,-0.66507,0.9676,0.7956,0.39322,-0.51329,0.9052,0.83005,0.34357,-0.49216,0.9245,1.06671,0.27311,-0.32212,0.9142,1.18537,0.2391,-0.53543,0.9448,0.95244,0.46017,-0.37914,0.883,0.95569,0.38278,-0.27885,0.9257,1.19569,0.40956,-0.20613,0.9091,1.26985,0.36793,-0.34426,0.9744,1.05781,0.51954,-0.23702,0.928,1.04349,0.498,-0.15296,0.9033
33,0.58911,0.42476,0.08259,0.9722,0.48632,0.329,-0.18221,0.99,0.55033,0.02019,-0.40463,0.99,0.79978,-0.20188,-0.48333,0.9143,1.04127,-0.40627,-0.40697,0.9023,0.84486,-0.23632,-0.46742,0.9482,0.99952,-0.34177,-0.71377,0.99,0.91021,-0.02765,-0.65222,0.9825,0.89443,0.02835,-0.60944,0.9444,1.12429,-0.21521,-0.37982,0.9034,1.28468,-0.2998,-0.62642,0.9661,1.04273,0.04989,-0.51996,0.9375,1.08395,-0.009,-0.44501,0.9249,1.33257,-0.07682,-0.2238,0.9368,1.49793,-0.11473,-0.48337,0.9096,1.18523,0.15082,-0.32063,0.9201,1.1707,0.04887,-0.23331,0.931,1.46546,0.11062,-0.10981,0.9674,1.5456,0.05897,-0.27706,0.9473,1.31284,0.25005,-0.16174,0.94,1.29357,0.22893,-0.06579,0.9448
34,0.65347,0.5591,-0.07483,0.99,0.4208,0.43156,-0.43708,0.9215,0.52585,-0.02274,-0.79634,0.9654,0.81467,-0.38544,-0.91096,0.9628,1.18811,-0.63979,-0.78262,0.9849,0.89211,-0.40796,-0.88566,0.9331,1.17628,-0.58404,-1.24324,0.9602,1.03676,-0.09669,-1.10936,0.9215,1.01444,-0.04903,-1.09802,0.9462,1.29173,-0.40877,-0.74447,0.9255,1.55142,-0.51455,-1.12588,0.9233,1.2632,-0.04745,-0.95789,0.99,1.25897,-0.07876,-0.82658,0.8954,1.68231,-0.20395,-0.54354,0.8647,1.87947,-0.28892,-0.89611,0.9536,1.50984,0.09973,-0.67212,0.9346,1.45779,0.02161,-0.50666,0.9247,1.86335,0.0565,-0.32419,0.896,1.97118,-0.03945,-0.55864,0.978,1.66039,0.21305,-0.42196,0.9385,1.61392,0.18093,-0.29405,0.9613
35,0.57405,0.45205,-0.06152,0.9365,0.47376,0.36364,-0.30004,0.9538,0.53845,0.10057,-0.50464,0.9057,0.72414,-0.11333,-0.57669,0.9677,0.94288,-0.25803,-0.49823,0.9488,0.75806,-0.09594,-0.54195,0.9043,0.90105,-0.21016,-0.73597,0.9501,0.80231,0.04986,-0.68792,0.9872,0.81505,0.10564,-0.68076,0.9525,1.00611,-0.06967,-0.44879,0.9562,1.12289,-0.17799,-0.66756,0.9835,0.95413,0.1091,-0.58948,0.8988,0.96303,0.08673,-0.51478,0.9688,1.18445,0.01434,-0.35296,0.99,1.32604,-0.02278,-0.53077,0.99,1.10058,0.21506,-0.42579,0.9874,1.06266,0.15424,-0.32441,0.9566,1.30441,0.18388,-0.23321,0.9447,1.38721,0.12778,-0.34807,0.9302,1.17924,0.27983,-0.28853,0.9084,1.14175,0.28218,-0.20198,0.9626
36,0.63577,0.65068,-0.09024,0.9479,0.48552,0.56076,-0.3363,0.9492,0.51502,0.25937,-0.59279,0.9601,0.75782,0.01952,-0.69325,0.9281,0.98963,-0.13118,-0.64114,0.9826,0.80073,0.03213,-0.67984,0.9541,0.95762,-0.06453,-0.94625,0.9281,0.83433,0.20972,-0.86373,0.99,0.86639,0.28492,-0.82388,0.9821,1.07968,0.0331,-0.61981,0.932,1.1916,-0.06155,-0.88666,0.9422,0.99149,0.27831,-0.75089,0.9038,1.02862,0.22801,-0.68933,0.9507,1.31188,0.17928,-0.4986,0.9525,1.44106,0.12781,-0.75853,0.891,1.1689,0.39323,-0.58968,0.9756,1.17116,0.29569,-0.44778,0.9116,1.47542,0.35324,-0.36435,0.9401,1.53718,0.29424,-0.54321,0.9813,1.30287,0.45248,-0.40314,0.99,1.30653,0.44627,-0.29376,0.9698
37,0.61418,0.65135,0.05869,0.9802,0.38736,0.48221,-0.28639,0.99,0.41654,0.00209,-0.52777,0.9171,0.65893,-0.38798,-0.60189,0.9546,1.0579,-0.60468,-0.50459,0.9518,0.73272,-0.36585,-0.60444,0.8972,0.92617,-0.59927,-0.93529,0.9889,0.81366,-0.14401,-0.90065,0.9422,0.85213,-0.07313,-0.88055,0.9427,1.16564,-0.32988,-0.50086,0.9681,1.30869,-0.53745,-0.8706,0.99,1.07745,-0.03585,-0.72054,0.91,1.11498,-0.09266,-0.63609,0.9543,1.44063,-0.15893,-0.40287,0.9816,1.63952,-0.31351,-0.74225,0.9463,1.33482,0.1191,-0.54678,0.9777,1.29489,0.028,-0.34927,0.9396,1.71862,0.11088,-0.2555,0.9558,1.78381,-0.02355,-0.46846,0.9206,1.4856,0.2396,-0.36025,0.9042,1.48276,0.24739,-0.19726,0.9182
38,0.58255,0.42502,-0.0626,0.9312,0.44547,0.29309,-0.3493,0.984,0.48498,0.00194,-0.55698,0.944,0.7114,-0.25068,-0.59307,0.9196,0.93413,-0.45178,-0.49078,0.99,0.75505,-0.26012,-0.59882,0.9638,0.91086,-0.41718,-0.82738,0.9361,0.82689,-0.10159,-0.74916,0.9392,0.83422,-0.03889,-0.72701,0.9306,1.01056,-0.26152,-0.48086,0.8934,1.19775,-0.38003,-0.70987,0.9679,0.96803,-0.01774,-0.64117,0.973,1.00369,-0.06093,-0.56831,0.9653,1.23791,-0.15586,-0.34289,0.9364,1.39351,-0.23707,-0.5925,0.9892,1.13965,0.09991,-0.47146,0.9629,1.11232,0.00061,-0.35046,0.9738,1.42184,0.04107,-0.22781,0.9606,1.46616,-0.02811,-0.36765,0.9747,1.2461,0.14933,-0.29658,0.9373,1.20744,0.16037,-0.1809,0.9629
39,0.59024,0.42505,0.05737,0.9729,0.45337,0.35901,-0.1614,0.9648,0.46194,0.07364,-0.36252,0.9672,0.66572,-0.11954,-0.45509,0.971,0.89941,-0.263,-0.43065,0.933,0.70509,-0.12257,-0.45547,0.9307,0.82569,-0.19442,-0.65771,0.9547,0.74447,0.06,-0.57504,0.9431,0.74656,0.12157,-0.56613,0.9566,0.96171,-0.08004,-0.3952,0.9102,1.04674,-0.17568,-0.6545,0.9834,0.90784,0.11723,-0.50589,0.9652,0.9091,0.07605,-0.46174,0.9167,1.1381,0.01602,-0.32364,0.9494,1.26751,-0.01782,-0.53121,0.9345,1.04442,0.18675,-0.37595,0.9583,1.05142,0.1409,-0.2659,0.9384,1.2959,0.15322,-0.21296,0.9206,1.34029,0.13074,-0.33389,0.9288,1.16137,0.25192,-0.25078,0.9889,1.14644,0.23176,-0.13294,0.9631
