frame_id,lm_0_x,lm_0_y,lm_0_z,lm_0_vis,lm_1_x,lm_1_y,lm_1_z,lm_1_vis,lm_2_x,lm_2_y,lm_2_z,lm_2_vis,lm_3_x,lm_3_y,lm_3_z,lm_3_vis,lm_4_x,lm_4_y,lm_4_z,lm_4_vis,lm_5_x,lm_5_y,lm_5_z,lm_5_vis,lm_6_x,lm_6_y,lm_6_z,lm_6_vis,lm_7_x,lm_7_y,lm_7_z,lm_7_vis,lm_8_x,lm_8_y,lm_8_z,lm_8_vis,lm_9_x,lm_9_y,lm_9_z,lm_9_vis,lm_10_x,lm_10_y,lm_10_z,lm_10_vis,lm_11_x,lm_11_y,lm_11_z,lm_11_vis,lm_12_x,lm_12_y,lm_12_z,lm_12_vis,lm_13_x,lm_13_y,lm_13_z,lm_13_vis,lm_14_x,lm_14_y,lm_14_z,lm_14_vis,lm_15_x,lm_15_y,lm_15_z,lm_15_vis,lm_16_x,lm_16_y,lm_16_z,lm_16_vis,lm_17_x,lm_17_y,lm_17_z,lm_17_vis,lm_18_x,lm_18_y,lm_18_z,lm_18_vis,lm_19_x,lm_19_y,lm_19_z,lm_19_vis,lm_20_x,lm_20_y,lm_20_z,lm_20_vis
28,0.63504,0.60284,-0.07321,0.968,0.49334,0.54253,-0.36603,0.9812,0.51884,0.31876,-0.5596,0.9172,0.66857,0.23187,-0.63908,0.9623,0.82256,0.23714,-0.62979,0.8807,0.82621,0.00515,-0.64462,0.9511,1.04776,-0.21861,-0.98003,0.9374,1.02321,0.04416,-0.88899,0.9521,0.96572,0.2202,-0.846,0.8886,1.08586,0.00878,-0.55905,0.9694,1.31143,-0.17557,-0.81588,0.9367,1.19769,0.08937,-0.7351,0.9111,1.13296,0.14267,-0.65861,0.9124,1.31458,0.1234,-0.45505,0.9745,1.50975,0.01631,-0.66061,0.9503,1.32644,0.21996,-0.48804,0.9472,1.23277,0.22904,-0.41116,0.9326,1.46486,0.32266,-0.31361,0.9105,1.5719,0.15042,-0.45332,0.9254,1.41679,0.28932,-0.34465,0.9269,1.32936,0.29953,-0.2516,0.884
29,0.51014,0.62446,-0.06746,0.9478,0.32381,0.48353,-0.48008,0.8818,0.37585,0.22066,-0.81666,0.9242,0.55749,0.06089,-0.89624,0.9353,0.80079,0.03968,-0.89156,0.9655,0.80206,-0.28021,-0.90393,0.9543,1.11294,-0.58442,-1.37275,0.9196,1.0672,-0.1926,-1.26974,0.9293,0.98544,0.03358,-1.20355,0.9233,1.2063,-0.28228,-0.76814,0.9536,1.4778,-0.56081,-1.1454,0.9121,1.30737,-0.12037,-0.98111,0.9708,1.24337,-0.05062,-0.91064,0.9587,1.47897,-0.06762,-0.57886,0.9875,1.75626,-0.22829,-0.88429,0.9601,1.4748,0.04954,-0.68504,0.99,1.37016,0.07716,-0.56358,0.9283,1.70276,0.19974,-0.39734,0.9399,1.85113,-0.05458,-0.58108,0.99,1.64316,0.14105,-0.42032,0.9246,1.48576,0.15355,-0.30785,0.9789
30,0.42055,0.58796,-0.06082,0.9864,0.25388,0.44625,-0.45779,0.99,0.24736,0.13671,-0.73139,0.8839,0.4662,-0.09931,-0.83082,0.9639,0.69889,-0.06053,-0.82685,0.9394,0.66849,-0.41178,-0.77799,0.99,0.97766,-0.78146,-1.21432,0.9556,0.93053,-0.39156,-1.19626,0.868,0.88664,-0.13004,-1.10313,0.9451,1.05634,-0.37772,-0.66138,0.9715,1.3581,-0.74332,-0.99507,0.9404,1.1959,-0.33448,-0.87602,0.99,1.14207,-0.22695,-0.82562,0.9808,1.39761,-0.22318,-0.46877,0.99,1.64236,-0.45827,-0.76434,0.9052,1.40567,-0.08805,-0.59069,0.9415,1.27662,-0.07176,-0.45234,0.9389,1.61395,0.03957,-0.30926,0.9361,1.73164,-0.20256,-0.47862,0.9212,1.53465,-0.04074,-0.36876,0.9172,1.41763,0.04878,-0.25718,0.9858
31,0.38716,0.6592,0.00089,0.9066,0.27646,0.61288,-0.23695,0.9808,0.25564,0.3851,-0.40647,0.9547,0.40993,0.27589,-0.48975,0.9541,0.52701,0.27623,-0.48408,0.9329,0.51041,0.06379,-0.47016,0.9778,0.68086,-0.1848,-0.74322,0.9336,0.67084,0.05588,-0.71447,0.9519,0.67469,0.22607,-0.67735,0.9722,0.75144,0.06861,-0.37477,0.867,0.92078,-0.16609,-0.61858,0.955,0.85638,0.0967,-0.54036,0.9459,0.78357,0.15338,-0.49703,0.9226,0.96555,0.17171,-0.29957,0.9469,1.12929,0.02183,-0.47992,0.9336,0.96053,0.21622,-0.35751,0.945,0.90917,0.25362,-0.28945,0.933,1.1197,0.31179,-0.18874,0.9557,1.19401,0.16188,-0.31319,0.9437,1.06113,0.30494,-0.23705,0.9195,1.00461,0.35456,-0.15517,0.9658
32,0.61463,0.41807,-0.06948,0.9663,0.46044,0.30623,-0.39234,0.9379,0.48813,0.07554,-0.65936,0.8922,0.66507,-0.08329,-0.7266,0.9243,0.83349,-0.08963,-0.70523,0.9387,0.83404,-0.33726,-0.70764,0.9162,1.06585,-0.61708,-1.03789,0.9305,1.03063,-0.29369,-0.99273,0.9074,0.99198,-0.13523,-0.95906,0.9574,1.12585,-0.35005,-0.59902,0.99,1.35297,-0.58975,-0.86598,0.9492,1.2116,-0.24509,-0.76765,0.9508,1.16787,-0.16502,-0.72621,0.9871,1.38735,-0.23443,-0.44905,0.9284,1.5467,-0.35264,-0.65663,0.9268,1.37228,-0.11858,-0.53084,0.9298,1.28987,-0.05341,-0.46399,0.92,1.55593,0.01437,-0.33431,0.9658,1.67335,-0.19464,-0.48121,0.9378,1.49418,-0.03966,-0.38127,0.9183,1.3661,-0.02041,-0.28022,0.9312
33,0.53897,0.65418,0.00505,0.9581,0.42129,0.5207,-0.36113,0.9408,0.39762,0.20136,-0.63236,0.9802,0.64624,0.06675,-0.69251,0.9252,0.83129,0.06048,-0.68262,0.9412,0.8143,-0.25267,-0.62626,0.943,1.11195,-0.59987,-0.97322,0.99,1.08318,-0.23378,-0.97786,0.99,1.03515,-0.00378,-0.93486,0.9215,1.15168,-0.22101,-0.51297,0.9252,1.4559,-0.53708,-0.77477,0.9322,1.27209,-0.17977,-0.67852,0.9304,1.23678,-0.0985,-0.62733,0.9572,1.4134,-0.09009,-0.33062,0.9651,1.67955,-0.29458,-0.5355,0.9337,1.42965,-0.00668,-0.41983,0.9847,1.30683,0.05218,-0.30437,0.9785,1.61583,0.14267,-0.14263,0.8833,1.76174,-0.07693,-0.28734,0.9091,1.54189,0.11275,-0.22713,0.99,1.42508,0.15563,-0.11185,0.9332
34,0.60382,0.60563,-0.043,0.9597,0.4381,0.51781,-0.34707,0.9538,0.48609,0.30039,-0.59425,0.9714,0.64149,0.1688,-0.70273,0.9352,0.82995,0.1938,-0.71805,0.9648,0.80866,-0.10935,-0.71259,0.9638,1.05152,-0.32493,-1.0372,0.9484,1.02435,-0.03348,-0.99903,0.9742,0.98908,0.17062,-0.93574,0.9761,1.14862,-0.05629,-0.59426,0.9501,1.36859,-0.27714,-0.91718,0.9719,1.25919,0.03905,-0.78436,0.9789,1.14475,0.0985,-0.71534,0.8741,1.34086,0.08245,-0.45422,0.875,1.58431,-0.04369,-0.69069,0.9238,1.38529,0.19316,-0.5345,0.9091,1.27621,0.20007,-0.43168,0.8968,1.53219,0.28047,-0.3209,0.9898,1.67773,0.1094,-0.48933,0.9328,1.49622,0.2435,-0.34498,0.9412,1.39879,0.27881,-0.26614,0.9458
35,0.46482,0.52119,-0.07922,0.9268,0.35465,0.44183,-0.34635,0.8768,0.39215,0.22651,-0.58092,0.9391,0.56663,0.10426,-0.65072,0.9409,0.70862,0.08293,-0.63629,0.9362,0.68205,-0.16872,-0.63768,0.9146,0.90665,-0.38233,-0.90705,0.947,0.91646,-0.11155,-0.85633,0.9237,0.87479,0.08432,-0.80691,0.9673,0.94892,-0.16323,-0.51409,0.9666,1.16483,-0.37502,-0.75576,0.9024,1.07508,-0.08989,-0.64618,0.9036,1.00853,-0.0164,-0.59512,0.9557,1.14481,-0.05069,-0.35528,0.865,1.3748,-0.19773,-0.54084,0.935,1.17839,0.05758,-0.42995,0.9683,1.08649,0.07392,-0.3668,0.9283,1.3146,0.14574,-0.22784,0.9502,1.42215,-0.04457,-0.34176,0.9376,1.2726,0.09493,-0.24705,0.9414,1.1766,0.15171,-0.18555,0.9565
36,0.39391,0.68324,0.00495,0.9627,0.23404,0.58845,-0.31135,0.9195,0.25918,0.27933,-0.58726,0.9196,0.44929,0.12326,-0.66219,0.9182,0.63747,0.14918,-0.65058,0.9433,0.62884,-0.16233,-0.65118,0.929,0.85997,-0.46248,-1.02158,0.9243,0.85779,-0.12354,-0.97233,0.9454,0.80508,0.08712,-0.95535,0.9835,0.95794,-0.15356,-0.52089,0.9558,1.23004,-0.44673,-0.82505,0.9794,1.08877,-0.05863,-0.74281,0.8998,0.99272,0.00167,-0.67536,0.9672,1.23296,0.00975,-0.38532,0.9249,1.45389,-0.20934,-0.61088,0.9658,1.24429,0.09206,-0.48225,0.9315,1.13859,0.15796,-0.3573,0.9481,1.44287,0.22365,-0.24442,0.9852,1.58307,0.02707,-0.39431,0.975,1.35487,0.15402,-0.30822,0.959,1.25932,0.23036,-0.19276,0.9135
37,0.62629,0.57178,0.07279,0.9283,0.51645,0.46981,-0.24822,0.9088,0.55572,0.238,-0.50369,0.9492,0.72037,0.09611,-0.55807,0.9417,0.90323,0.11168,-0.55938,0.99,0.88782,-0.17487,-0.54969,0.9878,1.18012,-0.44957,-0.85478,0.9526,1.14565,-0.13468,-0.8296,0.921,1.09943,0.06331,-0.79263,0.9737,1.2048,-0.19836,-0.39461,0.99,1.46103,-0.44262,-0.68437,0.9788,1.31616,-0.12093,-0.5599,0.99,1.26026,-0.03612,-0.5239,0.88,1.44387,-0.04608,-0.23404,0.9231,1.63794,-0.22789,-0.44316,0.99,1.44365,0.04598,-0.31093,0.9544,1.34016,0.07542,-0.23708,0.9296,1.61238,0.16841,-0.08387,0.9723,1.74194,-0.02535,-0.22779,0.9595,1.56733,0.11788,-0.14167,0.9898,1.45002,0.16874,-0.05437,0.99
38,0.48627,0.4263,0.0194,0.9135,0.30492,0.34295,-0.28873,0.9437,0.31607,0.05255,-0.54021,0.9125,0.46188,-0.10405,-0.63917,0.922,0.64444,-0.10048,-0.62797,0.9431,0.59264,-0.38419,-0.62148,0.9446,0.79951,-0.69132,-0.99449,0.9845,0.83854,-0.35393,-0.94285,0.9235,0.83145,-0.15513,-0.90392,0.9283,0.94535,-0.38993,-0.53812,0.923,1.14958,-0.69246,-0.80825,0.9818,1.08388,-0.31807,-0.70565,0.9722,0.9992,-0.27505,-0.66262,0.9259,1.23581,-0.27721,-0.3998,0.9591,1.44506,-0.4612,-0.61571,0.9271,1.23081,-0.18441,-0.4881,0.9573,1.14339,-0.13966,-0.37548,0.99,1.44289,-0.06041,-0.25504,0.9886,1.55154,-0.28136,-0.38922,0.9446,1.34878,-0.13363,-0.27493,0.9282,1.2611,-0.06254,-0.18408,0.9129
39,0.45567,0.4918,0.01944,0.99,0.24885,0.33027,-0.3763,0.9368,0.29485,0.06239,-0.74779,0.9274,0.49984,-0.07339,-0.83048,0.944,0.76124,-0.07707,-0.83801,0.9352,0.74755,-0.44983,-0.83324,0.9587,1.0519,-0.75258,-1.32953,0.99,1.00894,-0.32051,-1.21684,0.9087,0.96616,-0.12424,-1.13498,0.9715,1.13725,-0.40174,-0.69461,0.9357,1.47679,-0.66441,-1.09972,0.9762,1.26608,-0.26476,-0.928,0.96,1.19697,-0.19839,-0.88408,0.9565,1.44436,-0.19185,-0.53326,0.9491,1.73015,-0.38024,-0.82845,0.9593,1.46421,-0.07509,-0.62397,0.9242,1.32784,-0.04652,-0.51306,0.9472,1.6906,0.05797,-0.34997,0.99,1.83668,-0.18533,-0.56214,0.9779,1.58441,0.0225,-0.39732,0.9441,1.49664,0.02365,-0.27362,0.9675
