frame_id,lm_0_x,lm_0_y,lm_0_z,lm_0_vis,lm_1_x,lm_1_y,lm_1_z,lm_1_vis,lm_2_x,lm_2_y,lm_2_z,lm_2_vis,lm_3_x,lm_3_y,lm_3_z,lm_3_vis,lm_4_x,lm_4_y,lm_4_z,lm_4_vis,lm_5_x,lm_5_y,lm_5_z,lm_5_vis,lm_6_x,lm_6_y,lm_6_z,lm_6_vis,lm_7_x,lm_7_y,lm_7_z,lm_7_vis,lm_8_x,lm_8_y,lm_8_z,lm_8_vis,lm_9_x,lm_9_y,lm_9_z,lm_9_vis,lm_10_x,lm_10_y,lm_10_z,lm_10_vis,lm_11_x,lm_11_y,lm_11_z,lm_11_vis,lm_12_x,lm_12_y,lm_12_z,lm_12_vis,lm_13_x,lm_13_y,lm_13_z,lm_13_vis,lm_14_x,lm_14_y,lm_14_z,lm_14_vis,lm_15_x,lm_15_y,lm_15_z,lm_15_vis,lm_16_x,lm_16_y,lm_16_z,lm_16_vis,lm_17_x,lm_17_y,lm_17_z,lm_17_vis,lm_18_x,lm_18_y,lm_18_z,lm_18_vis,lm_19_x,lm_19_y,lm_19_z,lm_19_vis,lm_20_x,lm_20_y,lm_20_z,lm_20_vis
28,0.43983,0.64357,0.03232,0.9484,0.30954,0.52575,-0.27152,0.9495,0.26847,0.42846,-0.51775,0.9141,0.29769,0.372,-0.64679,0.9588,0.39735,0.41742,-0.71767,0.9818,0.65245,-0.07516,-0.58855,0.9084,0.83006,-0.31323,-0.7816,0.8942,0.93278,-0.4456,-0.9201,0.9424,1.05406,-0.58082,-1.05381,0.9451,0.96601,-0.0322,-0.47495,0.9331,1.12455,-0.13073,-0.76868,0.8991,0.89499,0.20743,-0.63456,0.99,0.90853,0.16691,-0.5808,0.9306,1.17105,0.08839,-0.33136,0.9234,1.35384,0.03141,-0.61201,0.9619,1.07487,0.35059,-0.44838,0.9209,1.04308,0.2347,-0.34947,0.99,1.3507,0.28229,-0.21033,0.9545,1.42918,0.22249,-0.35294,0.9437,1.19355,0.41873,-0.25983,0.9146,1.18091,0.39788,-0.18301,0.9318
29,0.40513,0.38615,0.09506,0.9649,0.23276,0.32165,-0.16583,0.99,0.14132,0.21507,-0.40543,0.9834,0.18778,0.15871,-0.53577,0.9682,0.28733,0.23651,-0.61803,0.9398,0.49112,-0.23326,-0.48246,0.9263,0.62431,-0.48377,-0.68331,0.946,0.70619,-0.63255,-0.81414,0.9576,0.77852,-0.7381,-0.91639,0.99,0.74556,-0.26148,-0.41991,0.99,0.90069,-0.36313,-0.68739,0.9626,0.71137,0.00761,-0.55234,0.982,0.736,-0.05438,-0.52796,0.9527,1.0024,-0.14874,-0.32949,0.9373,1.12451,-0.2176,-0.59324,0.8689,0.90227,0.08876,-0.41627,0.9595,0.891,-0.00757,-0.27763,0.9454,1.18364,0.02744,-0.19539,0.899,1.22796,-0.0347,-0.37557,0.9601,1.03545,0.14057,-0.24193,0.957,1.03671,0.12692,-0.13737,0.9555
30,0.59718,0.4694,-0.08063,0.9463,0.48341,0.39943,-0.39047,0.9705,0.4532,0.25804,-0.65877,0.9297,0.53296,0.21304,-0.77294,0.9313,0.64044,0.2526,-0.84585,0.99,0.82282,-0.23941,-0.66149,0.9424,0.97639,-0.52701,-0.83091,0.922,1.12989,-0.64712,-0.97421,0.8974,1.25816,-0.79374,-1.05237,0.9689,1.08718,-0.24885,-0.52566,0.9419,1.28725,-0.36329,-0.80305,0.9763,1.07836,0.00169,-0.70335,0.8672,1.09733,-0.04086,-0.64339,0.9418,1.35196,-0.12623,-0.36934,0.99,1.53653,-0.19343,-0.6089,0.9409,1.26419,0.11738,-0.47269,0.9784,1.22203,0.047,-0.3643,0.9705,1.50099,0.06672,-0.22072,0.9557,1.60356,-0.02274,-0.40271,0.97,1.36238,0.20148,-0.28793,0.9646,1.31816,0.19362,-0.18927,0.9201
31,0.43241,0.56735,0.0214,0.9717,0.23372,0.45974,-0.39149,0.9255,0.14443,0.27478,-0.71882,0.99,0.1938,0.24124,-0.87522,0.9388,0.32691,0.30754,-0.98256,0.939,0.60517,-0.33555,-0.77046,0.9605,0.76895,-0.68588,-1.0184,0.9628,0.9241,-0.84831,-1.18529,0.9188,1.0689,-1.01835,-1.30923,0.9376,0.99468,-0.34208,-0.64636,0.9456,1.15934,-0.52042,-0.99366,0.94,0.90459,-0.00283,-0.80894,0.9676,0.94883,-0.08428,-0.75475,0.9068,1.29456,-0.17721,-0.48093,0.9715,1.48846,-0.26708,-0.8391,0.9303,1.15068,0.092,-0.58311,0.9562,1.12606,0.03098,-0.42658,0.9522,1.5242,0.07362,-0.30641,0.9879,1.56696,-0.02638,-0.47788,0.9368,1.3085,0.20702,-0.38536,0.9654,1.31216,0.21104,-0.18853,0.9386
32,0.40824,0.45215,-0.04212,0.9583,0.26356,0.37877,-0.36472,0.9484,0.18487,0.22802,-0.64874,0.9374,0.22007,0.21692,-0.79989,0.9635,0.31535,0.26002,-0.9033,0.956,0.62154,-0.23681,-0.74676,0.9526,0.77272,-0.51113,-0.98646,0.9462,0.90931,-0.62889,-1.11443,0.9495,1.00554,-0.78173,-1.22777,0.948,0.94154,-0.22299,-0.63852,0.9645,1.09965,-0.33756,-0.94249,0.955,0.88758,0.03836,-0.78523,0.9295,0.88095,0.00681,-0.72456,0.9354,1.15546,-0.09503,-0.50112,0.99,1.36603,-0.14177,-0.79952,0.9498,1.05062,0.16053,-0.57221,0.9416,1.03966,0.08416,-0.45126,0.9555,1.36356,0.11243,-0.35477,0.9772,1.43103,0.05855,-0.52859,0.9101,1.18264,0.2347,-0.40614,0.9746,1.14396,0.23678,-0.30994,0.959
33,0.53368,0.51423,0.03104,0.9049,0.41805,0.44699,-0.23039,0.9006,0.39764,0.34958,-0.4497,0.9773,0.45345,0.32261,-0.5487,0.9595,0.52232,0.37061,-0.63037,0.9564,0.71023,-0.05721,-0.50581,0.926,0.85209,-0.27612,-0.66284,0.9346,0.9562,-0.40822,-0.75698,0.9664,1.05634,-0.49697,-0.86706,0.988,0.95541,-0.06678,-0.38945,0.9732,1.11275,-0.13731,-0.62481,0.9387,0.9266,0.17653,-0.49793,0.99,0.92194,0.10932,-0.46066,0.9349,1.15935,0.03361,-0.26196,0.99,1.31216,-0.0202,-0.49267,0.9672,1.07629,0.23191,-0.34992,0.9776,1.05472,0.16499,-0.23205,0.9334,1.30333,0.1807,-0.13757,0.9587,1.36503,0.15047,-0.27827,0.9767,1.16842,0.30099,-0.16891,0.969,1.13591,0.26981,-0.09123,0.9281
34,0.47185,0.45039,0.06479,0.9544,0.34581,0.37158,-0.2392,0.951,0.33624,0.23462,-0.47247,0.9286,0.41144,0.24528,-0.61891,0.9308,0.51197,0.2967,-0.7099,0.9428,0.79536,-0.18218,-0.55684,0.9555,0.98986,-0.37894,-0.76313,0.9403,1.14963,-0.48886,-0.87757,0.9744,1.27568,-0.58781,-1.01541,0.9171,1.07116,-0.12371,-0.46047,0.9875,1.25652,-0.1561,-0.70411,0.9184,0.98828,0.13639,-0.57034,0.9455,1.01291,0.09293,-0.51779,0.9408,1.26417,0.04104,-0.28792,0.9079,1.46994,-0.01257,-0.5502,0.9439,1.16688,0.23674,-0.36408,0.9334,1.11444,0.17042,-0.27728,0.9337,1.42591,0.24349,-0.13802,0.9329,1.49595,0.1903,-0.29082,0.8984,1.24154,0.34082,-0.15872,0.932,1.21964,0.33471,-0.08067,0.99
35,0.53349,0.44943,-0.06426,0.9549,0.42269,0.33943,-0.5008,0.9747,0.36481,0.15471,-0.79762,0.9361,0.44189,0.10965,-1.01293,0.9208,0.56668,0.18503,-1.09567,0.8692,0.89957,-0.427,-0.88421,0.99,1.18006,-0.76674,-1.15306,0.9599,1.35897,-0.90553,-1.27134,0.9388,1.52873,-1.07277,-1.44263,0.9649,1.29772,-0.39471,-0.71154,0.9058,1.52794,-0.50099,-1.09081,0.9579,1.21986,-0.05665,-0.94434,0.99,1.24214,-0.13247,-0.86284,0.8959,1.57277,-0.18566,-0.50945,0.9178,1.83482,-0.24298,-0.83441,0.9343,1.41469,0.10471,-0.65607,0.9276,1.39632,-0.01876,-0.52144,0.955,1.75525,0.10263,-0.33199,0.9591,1.88127,-0.0084,-0.53796,0.9269,1.5432,0.19358,-0.4169,0.932,1.53639,0.19881,-0.28415,0.9564
36,0.57798,0.63096,-0.06676,0.9863,0.4461,0.50047,-0.34803,0.99,0.36905,0.35628,-0.62178,0.9184,0.42438,0.29555,-0.76562,0.9669,0.52433,0.32641,-0.84681,0.9542,0.73244,-0.16299,-0.67195,0.9183,0.92344,-0.45068,-0.86396,0.99,1.05749,-0.58366,-0.98093,0.9504,1.13853,-0.71056,-1.09934,0.9762,1.06028,-0.13946,-0.53412,0.891,1.22905,-0.29725,-0.82167,0.8576,1.02185,0.10446,-0.71481,0.9089,1.03956,0.0801,-0.64025,0.9804,1.30684,-0.01196,-0.40849,0.9629,1.47782,-0.09741,-0.66069,0.9787,1.21558,0.23459,-0.49607,0.908,1.18325,0.15283,-0.38002,0.9473,1.52174,0.20675,-0.23971,0.9436,1.61276,0.09213,-0.41681,0.99,1.34683,0.3089,-0.3163,0.9591,1.32014,0.2975,-0.19025,0.9649
37,0.57287,0.54087,-0.09073,0.9397,0.43379,0.43687,-0.32885,0.9287,0.36869,0.31411,-0.54607,0.9621,0.39615,0.26611,-0.656,0.983,0.47537,0.30229,-0.72195,0.9281,0.64046,-0.12991,-0.55492,0.9262,0.76685,-0.34081,-0.73408,0.9528,0.84298,-0.49695,-0.8402,0.9384,0.91195,-0.61981,-0.949,0.9194,0.91203,-0.12256,-0.51131,0.9426,1.0341,-0.25041,-0.74564,0.99,0.85744,0.08289,-0.65334,0.9263,0.89031,0.04987,-0.59334,0.9179,1.12065,-0.0283,-0.41246,0.9727,1.24214,-0.11459,-0.61987,0.9278,1.03748,0.16687,-0.49933,0.9453,1.0313,0.10158,-0.40671,0.9283,1.28761,0.14314,-0.31744,0.9514,1.32504,0.05916,-0.47434,0.939,1.15284,0.2511,-0.37331,0.9163,1.15867,0.24994,-0.28808,0.9727
38,0.42693,0.47966,0.06992,0.9678,0.3006,0.44893,-0.19855,0.99,0.27932,0.36309,-0.40533,0.9153,0.35761,0.34007,-0.50306,0.9604,0.40406,0.38122,-0.56955,0.99,0.59886,-0.0447,-0.46398,0.968,0.72696,-0.23529,-0.63292,0.9635,0.85449,-0.34457,-0.75134,0.949,0.93578,-0.42855,-0.83756,0.9251,0.83656,-0.0182,-0.35554,0.9875,0.98203,-0.11238,-0.59918,0.9831,0.7876,0.20305,-0.48464,0.9692,0.79885,0.13862,-0.44711,0.9106,1.02987,0.07057,-0.24053,0.8811,1.16607,0.03599,-0.45695,0.9336,0.9301,0.25409,-0.3282,0.9193,0.91715,0.18215,-0.22697,0.921,1.16557,0.22067,-0.11338,0.9629,1.22869,0.18218,-0.24876,0.905,1.03612,0.32878,-0.14764,0.9463,1.00175,0.31304,-0.07386,0.9297
39,0.53046,0.60734,0.06387,0.99,0.33926,0.50422,-0.32735,0.99,0.26363,0.34795,-0.69009,0.9776,0.33736,0.3063,-0.83661,0.9639,0.4437,0.3459,-0.96134,0.898,0.76033,-0.29432,-0.74818,0.9352,0.92904,-0.63612,-1.00921,0.987,1.0634,-0.81519,-1.18498,0.9501,1.21719,-0.99479,-1.34783,0.955,1.15895,-0.31534,-0.61261,0.9621,1.32373,-0.44462,-0.97112,0.9444,1.06252,0.05302,-0.82415,0.9382,1.0723,-0.01522,-0.723,0.951,1.43957,-0.1482,-0.43583,0.9793,1.62309,-0.22886,-0.79252,0.9679,1.30618,0.15576,-0.56158,0.9723,1.29136,0.04618,-0.41951,0.9178,1.6879,0.08242,-0.28141,0.9672,1.7686,-0.03854,-0.47906,0.99,1.45546,0.22943,-0.34725,0.9688,1.44237,0.21817,-0.20325,0.9372
