frame_id,lm_0_x,lm_0_y,lm_0_z,lm_0_vis,lm_1_x,lm_1_y,lm_1_z,lm_1_vis,lm_2_x,lm_2_y,lm_2_z,lm_2_vis,lm_3_x,lm_3_y,lm_3_z,lm_3_vis,lm_4_x,lm_4_y,lm_4_z,lm_4_vis,lm_5_x,lm_5_y,lm_5_z,lm_5_vis,lm_6_x,lm_6_y,lm_6_z,lm_6_vis,lm_7_x,lm_7_y,lm_7_z,lm_7_vis,lm_8_x,lm_8_y,lm_8_z,lm_8_vis,lm_9_x,lm_9_y,lm_9_z,lm_9_vis,lm_10_x,lm_10_y,lm_10_z,lm_10_vis,lm_11_x,lm_11_y,lm_11_z,lm_11_vis,lm_12_x,lm_12_y,lm_12_z,lm_12_vis,lm_13_x,lm_13_y,lm_13_z,lm_13_vis,lm_14_x,lm_14_y,lm_14_z,lm_14_vis,lm_15_x,lm_15_y,lm_15_z,lm_15_vis,lm_16_x,lm_16_y,lm_16_z,lm_16_vis,lm_17_x,lm_17_y,lm_17_z,lm_17_vis,lm_18_x,lm_18_y,lm_18_z,lm_18_vis,lm_19_x,lm_19_y,lm_19_z,lm_19_vis,lm_20_x,lm_20_y,lm_20_z,lm_20_vis
28,0.42892,0.59309,0.07858,0.959,0.22176,0.42181,-0.31309,0.9216,0.30957,-0.07111,-0.68916,0.935,0.61911,-0.39949,-0.76762,0.929,0.96715,-0.68065,-0.64667,0.9455,0.68269,-0.44787,-0.74633,0.9545,0.93021,-0.84233,-1.11208,0.9332,1.06076,-1.00657,-1.28162,0.99,1.14164,-1.1887,-1.46991,0.9808,1.05507,-0.39853,-0.57921,0.99,1.38814,-1.00175,-0.98167,0.9292,1.64587,-1.28834,-1.19296,0.9832,1.84875,-1.59267,-1.34951,0.9473,1.39562,-0.27067,-0.40282,0.9443,1.80084,-0.67305,-0.70019,0.9681,2.074,-0.91582,-0.84621,0.9755,2.27191,-1.14825,-0.91801,0.9339,1.65997,0.02128,-0.2504,0.9103,1.73774,-0.07361,-0.43024,0.9488,1.44345,0.18723,-0.32477,0.9603,1.38876,0.16647,-0.1804,0.99
29,0.64839,0.52696,-0.05502,0.9787,0.50099,0.44486,-0.33225,0.932,0.53895,0.15285,-0.58363,0.9883,0.74288,-0.07632,-0.6692,0.9127,1.00559,-0.29065,-0.61817,0.9067,0.80297,-0.09642,-0.66225,0.9492,0.96334,-0.3354,-0.95173,0.9804,1.03145,-0.4343,-1.08513,0.9303,1.10315,-0.55427,-1.1869,0.9331,1.08088,-0.08723,-0.57413,0.99,1.28225,-0.41549,-0.89892,0.9465,1.4492,-0.59985,-1.04605,0.99,1.58108,-0.77002,-1.2105,0.9683,1.30451,0.05191,-0.46355,0.9437,1.54564,-0.21129,-0.69195,0.9288,1.72695,-0.3431,-0.81249,0.9636,1.86778,-0.49233,-0.91248,0.8897,1.47564,0.2129,-0.34693,0.9526,1.50409,0.16511,-0.51378,0.9408,1.31158,0.30939,-0.37488,0.9633,1.28687,0.2981,-0.3061,0.9078
30,0.64038,0.70952,-0.08056,0.9575,0.54353,0.61827,-0.3313,0.9318,0.5481,0.32092,-0.54665,0.9469,0.76581,0.10349,-0.59979,0.9515,0.98641,-0.07709,-0.55306,0.9342,0.79302,0.08881,-0.5938,0.9551,0.94817,-0.15712,-0.82934,0.9542,1.03114,-0.27438,-0.97956,0.9473,1.12221,-0.38761,-1.06957,0.9398,1.06963,0.09835,-0.51045,0.99,1.25495,-0.2357,-0.74361,0.9407,1.41949,-0.41929,-0.90672,0.9521,1.54788,-0.58996,-1.0247,0.9197,1.27148,0.20562,-0.39698,0.9274,1.49909,-0.04157,-0.57363,0.9796,1.68424,-0.20732,-0.6651,0.9725,1.80455,-0.36255,-0.72852,0.9438,1.40876,0.38861,-0.27311,0.99,1.45887,0.29984,-0.39575,0.9383,1.26902,0.46859,-0.31296,0.9022,1.25202,0.4588,-0.22846,0.9436
31,0.50987,0.52975,-0.09345,0.95,0.36002,0.42896,-0.48717,0.9183,0.43847,-0.06376,-0.73375,0.9679,0.69707,-0.40057,-0.80994,0.9113,1.01347,-0.71832,-0.65133,0.989,0.76438,-0.44083,-0.79212,0.9209,0.99948,-0.87023,-1.07984,0.922,1.13421,-1.02575,-1.2436,0.9839,1.21103,-1.22714,-1.38902,0.9417,1.13949,-0.43283,-0.59472,0.9473,1.41922,-1.00099,-0.90809,0.9519,1.66487,-1.35877,-1.08437,0.9508,1.84849,-1.61236,-1.25233,0.9181,1.45114,-0.31241,-0.41465,0.9159,1.80728,-0.75852,-0.62809,0.9753,2.04813,-0.97551,-0.71156,0.9334,2.22571,-1.20131,-0.83537,0.9639,1.68055,-0.0777,-0.24334,0.947,1.79046,-0.16503,-0.45696,0.9382,1.51832,0.13268,-0.34109,0.9867,1.43869,0.11219,-0.18902,0.99
32,0.54446,0.49045,0.07036,0.9399,0.39847,0.39811,-0.22646,0.9534,0.42088,-0.06604,-0.49981,0.9325,0.63419,-0.32488,-0.55832,0.987,0.95302,-0.57073,-0.45759,0.9445,0.72689,-0.34072,-0.56613,0.989,0.89979,-0.68926,-0.83172,0.9608,0.99984,-0.84127,-0.97155,0.9794,1.07965,-0.98927,-1.10272,0.9315,1.01811,-0.31472,-0.44204,0.9601,1.30313,-0.80269,-0.71157,0.9334,1.50104,-1.07268,-0.9098,0.9416,1.63166,-1.2952,-1.0415,0.9632,1.31341,-0.17107,-0.28193,0.9353,1.63367,-0.54556,-0.54569,0.9066,1.82775,-0.74514,-0.61862,0.9613,1.99068,-0.9328,-0.71839,0.9684,1.52424,0.04281,-0.16891,0.9755,1.55595,-0.07403,-0.3613,0.9182,1.32801,0.17881,-0.2389,0.9474,1.31216,0.16508,-0.11147,0.9295
33,0.56223,0.65127,-0.02167,0.9495,0.42835,0.61511,-0.31017,0.963,0.44749,0.27025,-0.54084,0.9355,0.6278,-0.00527,-0.59454,0.9495,0.87815,-0.2074,-0.52842,0.9464,0.6798,-0.01763,-0.58964,0.9686,0.82124,-0.3017,-0.84519,0.9776,0.92129,-0.43072,-0.99445,0.926,0.99203,-0.54043,-1.0857,0.99,0.96859,-0.03251,-0.48654,0.955,1.11854,-0.41948,-0.73712,0.99,1.29729,-0.64345,-0.89698,0.9205,1.42439,-0.86037,-1.02685,0.9661,1.17601,0.05789,-0.33083,0.9082,1.43928,-0.25065,-0.55337,0.93,1.60548,-0.45176,-0.62978,0.99,1.71122,-0.61715,-0.68808,0.922,1.36312,0.22608,-0.23627,0.9719,1.4169,0.15646,-0.38874,0.99,1.20654,0.34826,-0.27813,0.9738,1.19094,0.31396,-0.17205,0.9334
34,0.64342,0.53278,-0.06109,0.9029,0.51335,0.41746,-0.37644,0.99,0.56298,0.01238,-0.60589,0.9518,0.79888,-0.27896,-0.64099,0.9782,1.08589,-0.48513,-0.5266,0.9767,0.85419,-0.2859,-0.64654,0.99,1.09699,-0.60144,-0.89685,0.9015,1.18301,-0.74744,-1.03596,0.9517,1.28963,-0.93303,-1.13341,0.9172,1.17742,-0.27114,-0.49381,0.9558,1.46061,-0.70943,-0.73977,0.892,1.63981,-0.99155,-0.89332,0.9871,1.82704,-1.2055,-1.0248,0.9331,1.4694,-0.11959,-0.31939,0.9611,1.75363,-0.46404,-0.52573,0.99,1.99488,-0.64308,-0.61774,0.9667,2.12908,-0.8513,-0.65358,0.9699,1.63494,0.10782,-0.21952,0.9353,1.71169,0.01158,-0.38158,0.9368,1.45064,0.21741,-0.30047,0.9141,1.38464,0.24878,-0.20252,0.9502
35,0.57568,0.57988,-0.05927,0.99,0.3842,0.43677,-0.44085,0.9734,0.44311,-0.02183,-0.75273,0.99,0.78882,-0.37903,-0.86396,0.9344,1.11924,-0.59651,-0.74422,0.9324,0.87922,-0.3406,-0.82474,0.9124,1.11191,-0.7579,-1.17459,0.929,1.25413,-0.91823,-1.36812,0.9589,1.33794,-1.12763,-1.51638,0.9502,1.26454,-0.3538,-0.68706,0.9059,1.56529,-0.84864,-1.03561,0.9589,1.82308,-1.19812,-1.24099,0.9506,2.01926,-1.40977,-1.44087,0.964,1.56618,-0.1373,-0.48878,0.9447,1.98411,-0.54334,-0.78243,0.9572,2.22598,-0.76563,-0.8884,0.9076,2.4349,-0.99265,-0.98674,0.9022,1.77513,0.09189,-0.30241,0.9705,1.86219,0.0446,-0.5495,0.9073,1.52856,0.27349,-0.4065,0.9677,1.52471,0.24701,-0.24662,0.8988
36,0.39038,0.67656,-0.00148,0.8855,0.15994,0.55092,-0.38414,0.9662,0.18687,0.14513,-0.68775,0.9697,0.42283,-0.16099,-0.81759,0.977,0.78302,-0.3922,-0.75369,0.9363,0.53261,-0.18933,-0.82756,0.9474,0.69444,-0.52334,-1.19142,0.926,0.81162,-0.66363,-1.37331,0.9396,0.8951,-0.83911,-1.52115,0.9549,0.91618,-0.18479,-0.68938,0.9398,1.14375,-0.62071,-1.12562,0.9191,1.34136,-0.92076,-1.37614,0.9897,1.51418,-1.12575,-1.55153,0.9258,1.18463,0.01167,-0.57037,0.9527,1.52055,-0.36211,-0.88462,0.9773,1.75062,-0.57551,-1.04135,0.9769,1.92114,-0.76527,-1.16033,0.9858,1.43477,0.21324,-0.41628,0.9267,1.49966,0.14229,-0.64852,0.9008,1.23906,0.35061,-0.46559,0.9892,1.2236,0.37531,-0.3299,0.9373
37,0.41468,0.41273,-0.02328,0.9278,0.26015,0.35,-0.31521,0.9516,0.2772,0.0169,-0.51196,0.9581,0.45026,-0.23356,-0.59076,0.8961,0.65753,-0.43725,-0.51741,0.9427,0.49174,-0.24333,-0.55688,0.99,0.6446,-0.55061,-0.8038,0.9252,0.7154,-0.67658,-0.93921,0.934,0.79446,-0.7962,-1.03492,0.8915,0.77853,-0.26043,-0.46479,0.9742,0.94571,-0.67238,-0.72923,0.951,1.09362,-0.90664,-0.86435,0.9485,1.23111,-1.10103,-0.97031,0.9388,1.00438,-0.18316,-0.33146,0.909,1.27458,-0.50843,-0.51642,0.9398,1.40898,-0.67249,-0.61831,0.9325,1.52169,-0.83987,-0.69902,0.9573,1.18489,-0.00791,-0.20138,0.9452,1.24901,-0.08045,-0.37046,0.9377,1.03338,0.11093,-0.27507,0.9067,1.03111,0.10501,-0.15892,0.9532
38,0.42275,0.4642,-0.08213,0.9637,0.18211,0.32353,-0.44412,0.9363,0.27828,-0.11201,-0.78854,0.9385,0.58264,-0.43716,-0.94878,0.896,0.9618,-0.6767,-0.85012,0.99,0.67029,-0.44262,-0.92423,0.9665,0.90277,-0.81791,-1.30835,0.8948,1.04448,-0.96062,-1.50588,0.9481,1.13813,-1.11546,-1.69322,0.9757,1.07362,-0.3988,-0.82209,0.9587,1.4196,-0.89604,-1.2326,0.99,1.63746,-1.19162,-1.47913,0.9402,1.84927,-1.44255,-1.68622,0.9318,1.39328,-0.20903,-0.65253,0.9405,1.77946,-0.58439,-0.96828,0.8993,2.0512,-0.78466,-1.13462,0.9349,2.25189,-1.01902,-1.26831,0.9289,1.65972,0.03247,-0.48445,0.9345,1.7082,-0.07058,-0.73697,0.9423,1.40562,0.20072,-0.54271,0.9828,1.36249,0.15109,-0.39341,0.8911
39,0.51087,0.55214,-0.03818,0.99,0.29286,0.47215,-0.35257,0.9529,0.27623,0.03977,-0.63593,0.99,0.50694,-0.29653,-0.74122,0.9761,0.79601,-0.5271,-0.6913,0.9363,0.56781,-0.30968,-0.75423,0.9172,0.69804,-0.67053,-1.06924,0.9049,0.8146,-0.81974,-1.2517,0.968,0.87033,-0.97448,-1.37224,0.9818,0.93555,-0.30206,-0.67577,0.9788,1.12695,-0.80347,-0.97492,0.99,1.29704,-1.08706,-1.22279,0.99,1.46105,-1.32009,-1.39776,0.9197,1.25905,-0.18777,-0.5745,0.9879,1.53185,-0.57069,-0.773,0.9427,1.73317,-0.77717,-0.96605,0.9147,1.84365,-0.98382,-1.04982,0.9287,1.46234,0.03246,-0.41308,0.99,1.52911,-0.05553,-0.63105,0.9125,1.29413,0.17233,-0.46053,0.9147,1.27417,0.14731,-0.33417,0.955
