frame_id,lm_0_x,lm_0_y,lm_0_z,lm_0_vis,lm_1_x,lm_1_y,lm_1_z,lm_1_vis,lm_2_x,lm_2_y,lm_2_z,lm_2_vis,lm_3_x,lm_3_y,lm_3_z,lm_3_vis,lm_4_x,lm_4_y,lm_4_z,lm_4_vis,lm_5_x,lm_5_y,lm_5_z,lm_5_vis,lm_6_x,lm_6_y,lm_6_z,lm_6_vis,lm_7_x,lm_7_y,lm_7_z,lm_7_vis,lm_8_x,lm_8_y,lm_8_z,lm_8_vis,lm_9_x,lm_9_y,lm_9_z,lm_9_vis,lm_10_x,lm_10_y,lm_10_z,lm_10_vis,lm_11_x,lm_11_y,lm_11_z,lm_11_vis,lm_12_x,lm_12_y,lm_12_z,lm_12_vis,lm_13_x,lm_13_y,lm_13_z,lm_13_vis,lm_14_x,lm_14_y,lm_14_z,lm_14_vis,lm_15_x,lm_15_y,lm_15_z,lm_15_vis,lm_16_x,lm_16_y,lm_16_z,lm_16_vis,lm_17_x,lm_17_y,lm_17_z,lm_17_vis,lm_18_x,lm_18_y,lm_18_z,lm_18_vis,lm_19_x,lm_19_y,lm_19_z,lm_19_vis,lm_20_x,lm_20_y,lm_20_z,lm_20_vis
28,0.49822,0.58897,-0.0342,0.9534,0.38132,0.50326,-0.30826,0.9292,0.44229,0.26457,-0.55159,0.9449,0.64358,0.13817,-0.6585,0.9881,0.78071,0.1519,-0.60673,0.9567,0.75615,-0.06715,-0.63704,0.9421,0.93908,-0.2255,-0.9043,0.9738,1.0255,-0.22654,-1.0842,0.9809,1.01397,-0.17621,-1.16313,0.9388,1.04321,-0.00793,-0.50969,0.9534,1.29706,-0.23689,-0.79421,0.99,1.35238,-0.18944,-1.00743,0.8938,1.29974,-0.00453,-1.06413,0.921,1.28116,0.12744,-0.37884,0.8827,1.47078,-0.09207,-0.60677,0.9694,1.55078,-0.11506,-0.75398,0.9718,1.46823,0.04959,-0.84237,0.99,1.39582,0.3253,-0.23144,0.9686,1.59622,0.14204,-0.42185,0.9429,1.65597,0.04587,-0.59966,0.9667,1.61322,0.08436,-0.65885,0.9683
29,0.52903,0.67116,-0.08479,0.983,0.3347,0.57282,-0.39379,0.8974,0.32901,0.30138,-0.66874,0.9848,0.51456,0.15522,-0.77482,0.9499,0.70034,0.12233,-0.73477,0.9066,0.65734,-0.07919,-0.77729,0.9765,0.73968,-0.32983,-1.05591,0.9869,0.81468,-0.36033,-1.2719,0.99,0.84502,-0.27895,-1.37896,0.9213,0.97114,-0.07695,-0.67088,0.9889,1.14265,-0.38647,-0.9932,0.9268,1.21446,-0.36313,-1.20321,0.9723,1.17796,-0.1624,-1.29554,0.9089,1.24271,0.04012,-0.54812,0.9195,1.39736,-0.25475,-0.78438,0.9827,1.49392,-0.2727,-1.00707,0.9593,1.40929,-0.09221,-1.07419,0.9301,1.44769,0.21771,-0.3943,0.9794,1.59019,-0.02134,-0.63754,0.9179,1.64733,-0.10148,-0.83397,0.9391,1.61129,-0.05575,-0.90717,0.9204
30,0.37263,0.49885,-0.02422,0.9645,0.19918,0.37811,-0.34302,0.9187,0.24495,0.1227,-0.64002,0.9402,0.4469,-0.04553,-0.71819,0.9643,0.66576,-0.0397,-0.72891,0.9228,0.61404,-0.24951,-0.72369,0.9628,0.79184,-0.48124,-1.05186,0.99,0.84761,-0.50348,-1.2462,0.8936,0.88026,-0.42946,-1.3809,0.9692,0.95104,-0.23383,-0.62593,0.9327,1.20738,-0.46743,-0.94181,0.9727,1.25845,-0.44308,-1.18772,0.9545,1.17515,-0.23821,-1.2818,0.9427,1.22669,-0.06978,-0.4906,0.94,1.4327,-0.30325,-0.76014,0.9547,1.5028,-0.32472,-0.99011,0.9403,1.4292,-0.15857,-1.05023,0.9307,1.38655,0.19018,-0.33712,0.936,1.61158,-0.05017,-0.56736,0.9461,1.66274,-0.14966,-0.74308,0.97,1.61585,-0.11926,-0.85834,0.9261
31,0.48656,0.47369,-0.06845,0.9522,0.34342,0.35642,-0.37491,0.9301,0.4079,0.07483,-0.62825,0.99,0.61422,-0.05395,-0.70272,0.9711,0.80911,-0.07658,-0.6444,0.9577,0.73613,-0.25762,-0.69154,0.9389,0.93038,-0.51272,-0.94264,0.9758,1.00981,-0.54487,-1.13646,0.9517,1.0104,-0.47901,-1.27418,0.9122,1.05467,-0.23507,-0.55856,0.9504,1.3143,-0.53334,-0.82222,0.9568,1.36324,-0.50882,-1.02079,0.9411,1.35048,-0.32746,-1.13611,0.9627,1.28762,-0.11338,-0.41631,0.9693,1.52183,-0.39769,-0.61792,0.99,1.59397,-0.42014,-0.83061,0.9398,1.53998,-0.25721,-0.87427,0.9893,1.48098,0.11216,-0.26922,0.8938,1.66386,-0.12777,-0.42306,0.9776,1.72114,-0.24622,-0.62305,0.975,1.7036,-0.20886,-0.70694,0.988
32,0.45703,0.64148,-0.05864,0.9312,0.28702,0.54786,-0.35142,0.9637,0.32732,0.30664,-0.61467,0.9599,0.49611,0.14807,-0.69923,0.9277,0.69363,0.12476,-0.64507,0.9574,0.58963,-0.06478,-0.702,0.99,0.74873,-0.27694,-0.95254,0.9376,0.8297,-0.32033,-1.16517,0.8996,0.86586,-0.25518,-1.25527,0.9216,0.90178,-0.08001,-0.56977,0.9689,1.13093,-0.32931,-0.82976,0.9569,1.19918,-0.29668,-1.08719,0.9535,1.1686,-0.10878,-1.13584,0.9748,1.15265,0.04678,-0.42197,0.9178,1.35024,-0.22327,-0.64618,0.9823,1.42521,-0.25291,-0.85836,0.9018,1.35282,-0.0761,-0.91273,0.9371,1.3615,0.26605,-0.27988,0.9793,1.52023,0.00114,-0.49935,0.9775,1.5641,-0.09019,-0.65104,0.9498,1.53493,-0.03691,-0.73496,0.938
33,0.50067,0.626,0.07004,0.9106,0.31974,0.51431,-0.33273,0.9735,0.36362,0.20917,-0.60636,0.9727,0.54653,0.01569,-0.71546,0.954,0.82703,-0.0351,-0.67535,0.9431,0.70064,-0.31149,-0.73011,0.9513,0.89678,-0.55196,-1.05493,0.9357,0.9698,-0.61026,-1.31906,0.9895,1.00475,-0.51714,-1.43265,0.9673,1.08197,-0.27086,-0.56204,0.9557,1.3722,-0.66419,-0.93424,0.9672,1.44237,-0.58527,-1.17559,0.9369,1.39431,-0.36819,-1.30256,0.99,1.4423,-0.12664,-0.41459,0.9493,1.63434,-0.47571,-0.72508,0.9837,1.72417,-0.52878,-0.92344,0.9674,1.66421,-0.27934,-0.9929,0.9693,1.65958,0.12163,-0.21307,0.9275,1.85918,-0.18891,-0.46296,0.9134,1.93004,-0.30619,-0.67349,0.9757,1.88495,-0.25738,-0.81709,0.9176
34,0.58656,0.43357,0.00029,0.9674,0.45758,0.3458,-0.2762,0.9656,0.43151,0.1239,-0.53978,0.9178,0.64843,-0.05354,-0.62449,0.948,0.81046,-0.05194,-0.63168,0.9728,0.76882,-0.27033,-0.64749,0.99,0.90749,-0.45246,-0.91323,0.99,0.97836,-0.47808,-1.11147,0.99,0.97563,-0.42172,-1.20835,0.9521,1.08632,-0.21936,-0.53549,0.9183,1.30019,-0.48841,-0.84475,0.8669,1.34847,-0.43095,-1.03837,0.9072,1.30085,-0.28157,-1.10913,0.99,1.31935,-0.08751,-0.41278,0.9462,1.52265,-0.34007,-0.63849,0.9386,1.53516,-0.38485,-0.86534,0.9149,1.51339,-0.19244,-0.90434,0.9389,1.52145,0.11325,-0.26652,0.9456,1.6753,-0.10131,-0.46304,0.9809,1.73694,-0.21907,-0.70461,0.9325,1.65728,-0.13047,-0.75548,0.9475
35,0.49357,0.45997,-0.03891,0.99,0.37566,0.3563,-0.26361,0.9264,0.39974,0.13733,-0.44869,0.9598,0.51882,0.01873,-0.49312,0.9731,0.68201,0.03224,-0.48268,0.9563,0.62835,-0.14573,-0.47497,0.9551,0.73318,-0.33492,-0.68729,0.9521,0.79284,-0.36897,-0.83604,0.9576,0.78238,-0.32609,-0.92087,0.9427,0.85758,-0.13353,-0.39825,0.9312,1.0285,-0.37446,-0.60696,0.947,1.08305,-0.33576,-0.77512,0.9301,1.02649,-0.22307,-0.84405,0.9197,1.05469,-0.02337,-0.33622,0.9311,1.21979,-0.23443,-0.47698,0.9609,1.25109,-0.26408,-0.64603,0.9694,1.19527,-0.15495,-0.68388,0.9494,1.21505,0.14604,-0.2419,0.966,1.32963,-0.04028,-0.37637,0.8993,1.37219,-0.1332,-0.53431,0.9839,1.34149,-0.1138,-0.58213,0.9455
36,0.54973,0.59566,-0.01207,0.9787,0.34738,0.51567,-0.37401,0.99,0.31214,0.16665,-0.66678,0.9209,0.50602,-0.04807,-0.73463,0.9596,0.73537,-0.05683,-0.71176,0.927,0.63302,-0.30607,-0.73178,0.9475,0.78872,-0.60038,-1.0668,0.985,0.87997,-0.64519,-1.31111,0.9749,0.85431,-0.56372,-1.43352,0.9486,1.01726,-0.31523,-0.62847,0.9777,1.23941,-0.66214,-0.96594,0.9211,1.27463,-0.61946,-1.24833,0.9515,1.22533,-0.43336,-1.32456,0.9138,1.3425,-0.1741,-0.47623,0.9512,1.54793,-0.52845,-0.76326,0.9622,1.59672,-0.58462,-1.0075,0.9804,1.52972,-0.38498,-1.06367,0.99,1.57429,0.04129,-0.3315,0.99,1.75152,-0.2638,-0.54964,0.9059,1.7666,-0.36868,-0.80323,0.9212,1.74267,-0.34177,-0.89068,0.9858
37,0.49402,0.63488,0.02602,0.8872,0.31423,0.54677,-0.26683,0.9625,0.27643,0.25407,-0.54639,0.919,0.48377,0.07396,-0.67547,0.9052,0.68641,0.06736,-0.65057,0.9431,0.59468,-0.16946,-0.67369,0.8952,0.72116,-0.4066,-0.95975,0.9655,0.79478,-0.45974,-1.19775,0.9367,0.7815,-0.38958,-1.29705,0.8975,0.95953,-0.12863,-0.57541,0.9537,1.14465,-0.47558,-0.90161,0.99,1.17835,-0.4388,-1.12807,0.9367,1.1385,-0.2556,-1.25816,0.9607,1.23355,0.02062,-0.46362,0.9489,1.42686,-0.31268,-0.72296,0.9348,1.42804,-0.34895,-0.9601,0.9506,1.39176,-0.16956,-0.99111,0.9338,1.45955,0.22739,-0.35351,0.9601,1.60468,-0.0582,-0.56262,0.9846,1.62957,-0.14586,-0.76896,0.9656,1.58878,-0.10284,-0.85735,0.9513
38,0.47448,0.60808,0.02601,0.9522,0.30955,0.48482,-0.39814,0.9262,0.38876,0.08902,-0.7309,0.942,0.66087,-0.06152,-0.81869,0.9887,0.84121,-0.12872,-0.77745,0.9621,0.80757,-0.36349,-0.75529,0.9425,0.99038,-0.71841,-1.10426,0.9061,1.12766,-0.78831,-1.35992,0.966,1.12602,-0.66748,-1.47425,0.9369,1.20384,-0.34618,-0.62699,0.99,1.49175,-0.77061,-0.93837,0.9517,1.56898,-0.7187,-1.2249,0.9711,1.49987,-0.50199,-1.36617,0.9489,1.4955,-0.17157,-0.44986,0.9834,1.74164,-0.58294,-0.72244,0.9773,1.82985,-0.60181,-0.96228,0.9517,1.78068,-0.36838,-1.02677,0.8852,1.77783,0.08448,-0.25149,0.9729,1.95969,-0.21357,-0.48133,0.99,2.05482,-0.36706,-0.68618,0.9169,2.03562,-0.28424,-0.83851,0.99
39,0.47526,0.68875,0.03354,0.9477,0.36236,0.61727,-0.19095,0.9403,0.4057,0.40097,-0.39361,0.9343,0.5551,0.3158,-0.48459,0.9824,0.70127,0.34245,-0.46643,0.9654,0.67906,0.18324,-0.49057,0.8962,0.80884,0.01706,-0.69944,0.9303,0.85606,0.01057,-0.86596,0.9685,0.8722,0.07427,-0.95812,0.9257,0.89984,0.21408,-0.403,0.9702,1.10932,0.02703,-0.63983,0.9514,1.15712,0.05274,-0.81748,0.9401,1.09261,0.20327,-0.87992,0.9791,1.10685,0.32687,-0.29605,0.9048,1.26881,0.13835,-0.51267,0.99,1.31553,0.14986,-0.66606,0.9417,1.24339,0.26972,-0.69037,0.9415,1.23648,0.52386,-0.20099,0.9525,1.36213,0.34671,-0.37559,0.9511,1.41829,0.28251,-0.52645,0.9636,1.38951,0.31732,-0.58304,0.8985
