frame_id,lm_0_x,lm_0_y,lm_0_z,lm_0_vis,lm_1_x,lm_1_y,lm_1_z,lm_1_vis,lm_2_x,lm_2_y,lm_2_z,lm_2_vis,lm_3_x,lm_3_y,lm_3_z,lm_3_vis,lm_4_x,lm_4_y,lm_4_z,lm_4_vis,lm_5_x,lm_5_y,lm_5_z,lm_5_vis,lm_6_x,lm_6_y,lm_6_z,lm_6_vis,lm_7_x,lm_7_y,lm_7_z,lm_7_vis,lm_8_x,lm_8_y,lm_8_z,lm_8_vis,lm_9_x,lm_9_y,lm_9_z,lm_9_vis,lm_10_x,lm_10_y,lm_10_z,lm_10_vis,lm_11_x,lm_11_y,lm_11_z,lm_11_vis,lm_12_x,lm_12_y,lm_12_z,lm_12_vis,lm_13_x,lm_13_y,lm_13_z,lm_13_vis,lm_14_x,lm_14_y,lm_14_z,lm_14_vis,lm_15_x,lm_15_y,lm_15_z,lm_15_vis,lm_16_x,lm_16_y,lm_16_z,lm_16_vis,lm_17_x,lm_17_y,lm_17_z,lm_17_vis,lm_18_x,lm_18_y,lm_18_z,lm_18_vis,lm_19_x,lm_19_y,lm_19_z,lm_19_vis,lm_20_x,lm_20_y,lm_20_z,lm_20_vis
28,0.49936,0.66209,0.03783,0.96,0.26185,0.57213,-0.32375,0.9478,0.32279,0.20803,-0.60306,0.9513,0.65416,-0.01416,-0.69204,0.8901,0.90589,-0.01499,-0.63547,0.9588,0.61478,-0.22617,-0.77147,0.9626,0.77886,-0.54923,-1.05717,0.9101,0.94758,-0.7798,-1.22822,0.955,1.05726,-0.90455,-1.39676,0.9684,1.02255,-0.22374,-0.65762,0.9308,1.20215,-0.59821,-0.91834,0.9535,1.32604,-0.83347,-1.12603,0.9503,1.4679,-1.07858,-1.35098,0.9535,1.32875,-0.10427,-0.54497,0.9145,1.5346,-0.4492,-0.77063,0.9119,1.67622,-0.62339,-0.93559,0.9361,1.75079,-0.80813,-1.10085,0.9312,1.61817,0.15341,-0.37286,0.9736,1.74928,-0.1262,-0.55924,0.9708,1.86588,-0.27838,-0.67711,0.929,1.8839,-0.47269,-0.8181,0.9807
29,0.55748,0.58649,0.0465,0.9472,0.44274,0.47574,-0.20833,0.99,0.48614,0.24811,-0.43333,0.9638,0.73906,0.11914,-0.47624,0.912,0.91994,0.10426,-0.42386,0.9328,0.72073,-0.05127,-0.55308,0.9184,0.87053,-0.29414,-0.72942,0.9721,1.01473,-0.41983,-0.85035,0.9691,1.09506,-0.51898,-0.98462,0.9293,1.01068,-0.03993,-0.45471,0.9513,1.18683,-0.31646,-0.63106,0.9236,1.28793,-0.47215,-0.77912,0.9194,1.41143,-0.61178,-0.89419,0.99,1.24049,0.09797,-0.326,0.9764,1.38767,-0.1682,-0.47052,0.9396,1.51634,-0.29624,-0.62743,0.9469,1.62306,-0.44244,-0.73733,0.9621,1.43324,0.26439,-0.21894,0.9722,1.53174,0.09075,-0.33829,0.9566,1.60007,-0.06094,-0.41319,0.99,1.67007,-0.12642,-0.51161,0.9754
30,0.39267,0.6107,0.00015,0.9077,0.27395,0.56172,-0.24526,0.9669,0.33403,0.37718,-0.41202,0.9682,0.52547,0.23344,-0.47039,0.9448,0.68011,0.20919,-0.4013,0.9441,0.514,0.08183,-0.50288,0.9059,0.6235,-0.12207,-0.67073,0.961,0.73129,-0.2097,-0.78721,0.9017,0.83045,-0.312,-0.89808,0.9706,0.74271,0.07111,-0.40505,0.9458,0.87051,-0.14717,-0.60382,0.9862,0.94275,-0.28539,-0.71412,0.9106,1.04909,-0.40941,-0.83471,0.908,0.923,0.16579,-0.32075,0.9311,1.05496,-0.03849,-0.4546,0.9389,1.15113,-0.14687,-0.56411,0.99,1.22269,-0.26988,-0.6498,0.9576,1.09426,0.29744,-0.19071,0.9682,1.19664,0.13908,-0.31138,0.9746,1.25874,0.0327,-0.38445,0.9415,1.28666,-0.04828,-0.44816,0.956
31,0.48726,0.47916,-0.06088,0.9606,0.33419,0.36559,-0.35782,0.9665,0.40359,0.10323,-0.57213,0.9322,0.65779,-0.06311,-0.59413,0.9553,0.87064,-0.08218,-0.53722,0.9051,0.66663,-0.25492,-0.6366,0.9544,0.83282,-0.50869,-0.8176,0.9567,0.98479,-0.63398,-0.95158,0.9456,1.07485,-0.77515,-1.05154,0.9646,0.9824,-0.23435,-0.53823,0.9282,1.15541,-0.52295,-0.72587,0.9075,1.27942,-0.67834,-0.86745,0.9442,1.40504,-0.84921,-1.00804,0.9361,1.20983,-0.06684,-0.41925,0.9287,1.36999,-0.3438,-0.59902,0.9728,1.50611,-0.51643,-0.66291,0.9581,1.6063,-0.63004,-0.81791,0.9301,1.39418,0.1324,-0.29015,0.9898,1.55164,-0.07417,-0.41827,0.9637,1.61729,-0.20218,-0.49035,0.945,1.70624,-0.32632,-0.57952,0.948
32,0.6245,0.50928,0.03385,0.9093,0.43161,0.38242,-0.3448,0.9331,0.55302,0.09217,-0.62209,0.945,0.89477,-0.09373,-0.65187,0.9734,1.1471,-0.08439,-0.59036,0.9519,0.88686,-0.35852,-0.75848,0.9099,1.17889,-0.6687,-0.98677,0.9815,1.30457,-0.79264,-1.18118,0.8981,1.4736,-0.94146,-1.3098,0.906,1.29391,-0.30278,-0.6199,0.9608,1.52254,-0.64028,-0.88509,0.9419,1.67804,-0.81628,-1.04415,0.9441,1.85664,-1.02593,-1.24123,0.9811,1.55206,-0.10324,-0.45432,0.9574,1.81479,-0.41576,-0.69217,0.9409,1.98177,-0.56586,-0.8172,0.9324,2.13938,-0.76758,-0.99094,0.9343,1.76204,0.17383,-0.29287,0.9713,1.97018,-0.08399,-0.43772,0.9402,2.1162,-0.20108,-0.56031,0.9872,2.19494,-0.35411,-0.67424,0.9431
33,0.55196,0.6265,0.05885,0.941,0.38172,0.50992,-0.24049,0.9446,0.47407,0.16671,-0.48004,0.9516,0.76083,0.00065,-0.52349,0.932,1.01504,-0.04166,-0.42384,0.9734,0.79104,-0.22023,-0.58223,0.9476,0.94341,-0.56796,-0.76935,0.99,1.07465,-0.68276,-0.90359,0.9687,1.22646,-0.84492,-1.03814,0.9241,1.10805,-0.22332,-0.4292,0.9373,1.28776,-0.58252,-0.62851,0.9614,1.43845,-0.75672,-0.79176,0.99,1.55639,-0.97497,-0.92287,0.9689,1.36856,-0.07604,-0.27335,0.9222,1.5627,-0.37797,-0.45171,0.9381,1.70069,-0.59466,-0.59113,0.9243,1.81571,-0.74891,-0.69862,0.9412,1.58711,0.16054,-0.13671,0.9475,1.72862,-0.09036,-0.24215,0.99,1.83505,-0.22826,-0.36858,0.939,1.90675,-0.3703,-0.42943,0.9421
34,0.60132,0.44924,-0.04517,0.961,0.4418,0.3207,-0.41959,0.9386,0.50021,0.00207,-0.69514,0.933,0.80638,-0.24542,-0.71568,0.9828,1.06184,-0.28814,-0.61874,0.8941,0.78033,-0.52511,-0.76567,0.9653,0.92928,-0.84926,-1.00454,0.9479,1.07242,-1.0166,-1.148,0.9795,1.22464,-1.21636,-1.30748,0.9599,1.15593,-0.50189,-0.64549,0.9806,1.29045,-0.91971,-0.87733,0.9522,1.46388,-1.14393,-1.06935,0.9865,1.56757,-1.36895,-1.196,0.904,1.45347,-0.38159,-0.45249,0.9461,1.62036,-0.75487,-0.69618,0.9641,1.76833,-0.97236,-0.82531,0.9566,1.86277,-1.13519,-0.97372,0.9705,1.70767,-0.16088,-0.29715,0.9731,1.83147,-0.41458,-0.44836,0.9378,1.96028,-0.62111,-0.56714,0.99,2.03126,-0.75956,-0.66925,0.903
35,0.57875,0.42988,0.06527,0.9133,0.45181,0.35269,-0.16633,0.9526,0.48638,0.10444,-0.37018,0.9198,0.6932,-0.07668,-0.37378,0.9587,0.8895,-0.08985,-0.33341,0.99,0.69409,-0.25274,-0.45945,0.9814,0.81127,-0.50394,-0.5727,0.925,0.8988,-0.6306,-0.69538,0.9836,0.98378,-0.76174,-0.82722,0.9409,0.9367,-0.24386,-0.34761,0.9552,1.05943,-0.53783,-0.48995,0.9893,1.18732,-0.70203,-0.60889,0.9328,1.25614,-0.8644,-0.73362,0.9694,1.19723,-0.14173,-0.23212,0.9619,1.28292,-0.40686,-0.37534,0.9467,1.40404,-0.58992,-0.45694,0.9139,1.47742,-0.71301,-0.57344,0.9198,1.3619,0.01526,-0.13287,0.9448,1.47745,-0.17862,-0.23434,0.9778,1.53578,-0.30133,-0.28977,0.9649,1.60536,-0.41827,-0.36191,0.9827
36,0.47456,0.69734,-0.05659,0.9839,0.38278,0.64324,-0.34254,0.9559,0.42436,0.41919,-0.56811,0.9474,0.65463,0.29237,-0.62174,0.9198,0.86537,0.29734,-0.55253,0.9547,0.68927,0.10015,-0.67672,0.9828,0.84963,-0.06934,-0.88951,0.9405,0.95592,-0.17449,-1.00127,0.9499,1.07226,-0.28286,-1.13322,0.9542,0.95416,0.131,-0.58721,0.9667,1.12236,-0.08869,-0.80651,0.8876,1.23088,-0.23102,-0.92116,0.9251,1.35825,-0.34153,-1.06003,0.9586,1.16128,0.2687,-0.44968,0.9669,1.32909,0.05445,-0.62387,0.99,1.43038,-0.07258,-0.74385,0.9695,1.52829,-0.17732,-0.88606,0.9731,1.32847,0.42875,-0.31796,0.9314,1.46697,0.2759,-0.45117,0.9123,1.53149,0.16178,-0.57119,0.9675,1.59848,0.08181,-0.64109,0.9659
37,0.59307,0.48764,0.0236,0.99,0.44097,0.39361,-0.21793,0.9686,0.48013,0.1897,-0.39683,0.9362,0.6836,0.07805,-0.45549,0.9395,0.8733,0.06203,-0.44555,0.9716,0.69639,-0.07925,-0.50738,0.9567,0.79684,-0.28402,-0.70159,0.9543,0.88471,-0.40956,-0.8174,0.9855,0.97709,-0.47783,-0.9272,0.9845,0.93577,-0.07699,-0.45749,0.9751,1.05408,-0.28639,-0.64317,0.9673,1.14914,-0.41948,-0.79819,0.9516,1.22639,-0.56405,-0.93286,0.9501,1.11998,0.02862,-0.39814,0.9416,1.26409,-0.16624,-0.57373,0.9497,1.34411,-0.30127,-0.67192,0.9383,1.42793,-0.41118,-0.78923,0.9499,1.30059,0.19235,-0.28854,0.936,1.40784,0.03448,-0.40855,0.9361,1.46258,-0.05854,-0.5029,0.9614,1.5243,-0.15751,-0.58862,0.9521
38,0.37404,0.49221,-0.02432,0.9568,0.21051,0.40751,-0.33387,0.9331,0.25483,0.18767,-0.61028,0.9307,0.54521,0.06099,-0.68046,0.9634,0.75342,0.04543,-0.64384,0.9294,0.53474,-0.1638,-0.74182,0.9586,0.69694,-0.38001,-0.99331,0.9242,0.79481,-0.49509,-1.1372,0.9258,0.905,-0.56745,-1.28873,0.99,0.83917,-0.12996,-0.67045,0.9805,0.98544,-0.37337,-0.91972,0.9164,1.12936,-0.51573,-1.10252,0.99,1.21108,-0.65533,-1.25658,0.9652,1.07888,0.01527,-0.53731,0.9624,1.22816,-0.21771,-0.77508,0.933,1.38835,-0.34405,-0.92801,0.9463,1.46387,-0.48455,-1.05288,0.9139,1.25909,0.20791,-0.4346,0.99,1.42092,0.02153,-0.61075,0.9411,1.4926,-0.07002,-0.68278,0.9877,1.55798,-0.19193,-0.82761,0.9449
39,0.35838,0.65712,0.07401,0.9207,0.19237,0.55097,-0.26964,0.9275,0.26855,0.24239,-0.51277,0.99,0.53962,0.01145,-0.52442,0.9821,0.81789,-0.02808,-0.42354,0.9071,0.55014,-0.20937,-0.60756,0.9371,0.69155,-0.52414,-0.77423,0.9292,0.88453,-0.69497,-0.94871,0.969,1.00503,-0.85799,-1.08492,0.9827,0.88749,-0.22987,-0.46872,0.9572,1.05714,-0.59649,-0.65993,0.99,1.20497,-0.79772,-0.81758,0.9534,1.33693,-1.00197,-0.96487,0.9676,1.16125,-0.09522,-0.28908,0.927,1.34329,-0.42458,-0.43856,0.9145,1.47591,-0.60009,-0.58471,0.9083,1.61187,-0.80982,-0.70245,0.9028,1.36504,0.08249,-0.10605,0.9898,1.55584,-0.14708,-0.25429,0.9082,1.60948,-0.3099,-0.35278,0.9301,1.71492,-0.44769,-0.45242,0.9719
