frame_id,lm_0_x,lm_0_y,lm_0_z,lm_0_vis,lm_1_x,lm_1_y,lm_1_z,lm_1_vis,lm_2_x,lm_2_y,lm_2_z,lm_2_vis,lm_3_x,lm_3_y,lm_3_z,lm_3_vis,lm_4_x,lm_4_y,lm_4_z,lm_4_vis,lm_5_x,lm_5_y,lm_5_z,lm_5_vis,lm_6_x,lm_6_y,lm_6_z,lm_6_vis,lm_7_x,lm_7_y,lm_7_z,lm_7_vis,lm_8_x,lm_8_y,lm_8_z,lm_8_vis,lm_9_x,lm_9_y,lm_9_z,lm_9_vis,lm_10_x,lm_10_y,lm_10_z,lm_10_vis,lm_11_x,lm_11_y,lm_11_z,lm_11_vis,lm_12_x,lm_12_y,lm_12_z,lm_12_vis,lm_13_x,lm_13_y,lm_13_z,lm_13_vis,lm_14_x,lm_14_y,lm_14_z,lm_14_vis,lm_15_x,lm_15_y,lm_15_z,lm_15_vis,lm_16_x,lm_16_y,lm_16_z,lm_16_vis,lm_17_x,lm_17_y,lm_17_z,lm_17_vis,lm_18_x,lm_18_y,lm_18_z,lm_18_vis,lm_19_x,lm_19_y,lm_19_z,lm_19_vis,lm_20_x,lm_20_y,lm_20_z,lm_20_vis
28,0.38347,0.55523,-0.01812,0.9253,0.13792,0.42786,-0.30471,0.9483,0.14998,0.00344,-0.64908,0.9503,0.43166,-0.30605,-0.81031,0.9623,0.80738,-0.48789,-0.80934,0.9326,0.51844,-0.30086,-0.82388,0.9741,0.66937,-0.64542,-1.2281,0.9683,0.78961,-0.7431,-1.41932,0.9592,0.86331,-0.88947,-1.58169,0.9415,0.89674,-0.25363,-0.75168,0.9631,1.20068,-0.69288,-1.19443,0.9707,1.35322,-0.93208,-1.46664,0.9708,1.51892,-1.18355,-1.69501,0.9597,1.19064,-0.03143,-0.66481,0.9878,1.33572,-0.13512,-1.01982,0.9185,1.03628,0.22578,-0.74612,0.9547,1.03418,0.11881,-0.60691,0.964,1.4389,0.19763,-0.53846,0.99,1.4771,0.08528,-0.76323,0.9691,1.20307,0.33181,-0.55241,0.9251,1.20675,0.32425,-0.42099,0.905
29,0.4684,0.47099,0.08095,0.944,0.35533,0.40392,-0.16359,0.9161,0.38399,0.10547,-0.36164,0.9303,0.53343,-0.12123,-0.42408,0.9374,0.76539,-0.27473,-0.34752,0.9094,0.5883,-0.12905,-0.40041,0.9,0.72861,-0.37407,-0.61928,0.9316,0.79677,-0.47075,-0.74113,0.99,0.85104,-0.56933,-0.81923,0.9298,0.82846,-0.11363,-0.30468,0.9332,1.01174,-0.44553,-0.52138,0.9326,1.13948,-0.62338,-0.66642,0.9499,1.26387,-0.82763,-0.78381,0.9612,1.05427,-0.02914,-0.20712,0.9686,1.16412,-0.0738,-0.42531,0.9713,0.93596,0.17378,-0.30934,0.9366,0.92417,0.12447,-0.19406,0.9684,1.18246,0.12934,-0.09211,0.9494,1.22329,0.05915,-0.23487,0.9307,1.04382,0.22654,-0.1697,0.9246,1.02852,0.23469,-0.06317,0.9826
30,0.39169,0.45111,0.08419,0.9658,0.26581,0.35063,-0.20085,0.9725,0.3081,-0.00565,-0.40397,0.9092,0.50521,-0.23356,-0.49491,0.9664,0.76714,-0.41304,-0.40773,0.9879,0.55329,-0.25489,-0.47333,0.9527,0.73168,-0.52367,-0.73796,0.9253,0.81055,-0.66967,-0.84896,0.9377,0.89299,-0.76317,-0.95942,0.9091,0.835,-0.22877,-0.37488,0.9474,1.06518,-0.63402,-0.62594,0.931,1.23816,-0.83385,-0.79135,0.9173,1.35749,-1.02625,-0.92884,0.9254,1.06054,-0.09571,-0.25699,0.9718,1.22278,-0.19268,-0.50099,0.99,0.95797,0.11784,-0.34878,0.9568,0.96142,0.01343,-0.24399,0.9349,1.24856,0.05667,-0.15084,0.9465,1.2912,-0.01103,-0.30696,0.9712,1.06594,0.18999,-0.23039,0.9769,1.08414,0.18758,-0.10771,0.99
31,0.58077,0.63196,0.08052,0.9237,0.3786,0.49533,-0.28162,0.9475,0.42392,0.09417,-0.53392,0.9254,0.70551,-0.21463,-0.69763,0.9405,1.08287,-0.36824,-0.62175,0.9429,0.78337,-0.2193,-0.67811,0.9185,0.95977,-0.53547,-1.02916,0.9727,1.09761,-0.67871,-1.21051,0.962,1.14905,-0.81512,-1.35463,0.9629,1.14168,-0.14853,-0.61039,0.938,1.44442,-0.57251,-0.9543,0.9493,1.60417,-0.82361,-1.19135,0.9212,1.78741,-1.07951,-1.38118,0.9206,1.42998,0.01422,-0.4833,0.9325,1.58243,-0.04714,-0.84164,0.8953,1.24253,0.2277,-0.57447,0.99,1.24209,0.19409,-0.42405,0.8785,1.63791,0.27365,-0.34887,0.9452,1.67316,0.1772,-0.58397,0.9618,1.42018,0.4235,-0.42229,0.9077,1.3932,0.36879,-0.27843,0.9889
32,0.37565,0.69326,-0.06912,0.99,0.11786,0.61321,-0.45469,0.9362,0.14842,0.18141,-0.80977,0.9866,0.43457,-0.18027,-1.03734,0.99,0.7896,-0.40904,-1.00533,0.8861,0.45863,-0.18817,-1.00325,0.972,0.65037,-0.53076,-1.45722,0.9432,0.7491,-0.65258,-1.68515,0.99,0.823,-0.84254,-1.864,0.9121,0.95025,-0.11654,-0.96451,0.9318,1.17321,-0.61034,-1.46297,0.9658,1.36881,-0.87002,-1.7298,0.929,1.51234,-1.09428,-1.99329,0.9542,1.24926,0.04533,-0.82565,0.9387,1.40344,0.01647,-1.22654,0.9358,1.0689,0.33137,-0.91643,0.9082,1.08478,0.27258,-0.72355,0.9839,1.53794,0.3548,-0.72437,0.9037,1.55445,0.23237,-0.9153,0.9352,1.23933,0.47203,-0.69436,0.9733,1.26652,0.42504,-0.58557,0.956
33,0.48122,0.45362,0.01917,0.9174,0.36016,0.36674,-0.20218,0.99,0.39508,0.08897,-0.36377,0.9727,0.58148,-0.11041,-0.42518,0.9616,0.78004,-0.28945,-0.34976,0.9315,0.59902,-0.1428,-0.40399,0.9125,0.73377,-0.37085,-0.61208,0.9246,0.83403,-0.49781,-0.72465,0.9536,0.88132,-0.58961,-0.79617,0.9411,0.83332,-0.11249,-0.3305,0.9663,1.03964,-0.46201,-0.53095,0.99,1.1841,-0.64037,-0.66826,0.9722,1.28276,-0.78228,-0.75208,0.99,1.05062,-0.03209,-0.20802,0.9357,1.16384,-0.09424,-0.43154,0.9758,0.95202,0.14443,-0.29788,0.9406,0.91919,0.0907,-0.22347,0.9547,1.17942,0.14802,-0.12371,0.9672,1.23321,0.06733,-0.25366,0.9457,1.05207,0.2394,-0.16949,0.9696,1.02365,0.23006,-0.09862,0.9029
34,0.47572,0.46677,0.03788,0.8906,0.38895,0.39906,-0.23787,0.99,0.45574,0.09734,-0.45022,0.9453,0.6805,-0.08872,-0.49353,0.937,0.94705,-0.25446,-0.43487,0.9493,0.74951,-0.12526,-0.52947,0.9551,0.95136,-0.35346,-0.73146,0.9887,1.05299,-0.44599,-0.8547,0.9001,1.13522,-0.52032,-0.96675,0.9693,1.00402,-0.08326,-0.36889,0.9714,1.2483,-0.37857,-0.64186,0.944,1.41871,-0.55873,-0.78935,0.9843,1.56309,-0.71634,-0.90668,0.9193,1.19297,0.05707,-0.2564,0.9209,1.34473,0.02237,-0.49662,0.9289,1.08585,0.23388,-0.3541,0.9384,1.0372,0.18414,-0.24141,0.9263,1.30251,0.22023,-0.13211,0.9438,1.3726,0.18325,-0.2801,0.9404,1.14942,0.29056,-0.16394,0.9153,1.13995,0.2991,-0.10579,0.9198
35,0.57941,0.53494,0.03421,0.9784,0.39154,0.44963,-0.27385,0.9439,0.42856,0.1017,-0.54729,0.9145,0.66342,-0.19849,-0.62331,0.9354,0.93268,-0.42586,-0.55783,0.9091,0.72306,-0.20312,-0.64926,0.9642,0.88753,-0.52287,-0.92816,0.9884,0.99378,-0.67044,-1.10782,0.9569,1.07174,-0.81357,-1.22773,0.9419,1.01945,-0.24282,-0.5082,0.9749,1.28287,-0.6786,-0.81451,0.9512,1.44208,-0.92967,-1.03243,0.9319,1.59155,-1.13229,-1.15414,0.9057,1.2946,-0.10927,-0.36013,0.9802,1.46873,-0.18504,-0.67356,0.9416,1.19683,0.14881,-0.46911,0.9041,1.16532,0.0873,-0.35263,0.9472,1.50882,0.06609,-0.21177,0.99,1.5685,0.00093,-0.41678,0.9647,1.34448,0.22121,-0.29312,0.8488,1.34104,0.20787,-0.14717,0.8765
36,0.63595,0.43422,0.0748,0.9019,0.52166,0.35416,-0.21244,0.9258,0.56207,-0.0159,-0.47878,0.9388,0.78338,-0.27479,-0.56906,0.9783,1.07544,-0.47005,-0.4719,0.9697,0.85429,-0.26433,-0.53993,0.9296,1.07209,-0.57327,-0.82839,0.957,1.16142,-0.68864,-0.993,0.9406,1.24885,-0.83384,-1.08044,0.922,1.15981,-0.26917,-0.42392,0.9814,1.42075,-0.64722,-0.70853,0.9298,1.63385,-0.88517,-0.90868,0.9382,1.79111,-1.07402,-1.05536,0.958,1.40036,-0.14327,-0.30363,0.99,1.58918,-0.19861,-0.54945,0.9515,1.28669,0.08474,-0.39845,0.9384,1.27638,0.04072,-0.24776,0.99,1.58004,0.08933,-0.1245,0.9551,1.65513,-0.01537,-0.31095,0.8647,1.42897,0.16711,-0.18329,0.8954,1.38352,0.18037,-0.10155,0.9509
37,0.45784,0.56204,-0.04448,0.9392,0.33927,0.48782,-0.37604,0.9643,0.45094,0.15144,-0.65676,0.9442,0.71122,-0.11073,-0.75913,0.9588,1.02639,-0.28397,-0.64444,0.9612,0.78504,-0.10953,-0.71586,0.9485,1.03725,-0.3682,-1.01626,0.9543,1.13992,-0.49666,-1.19023,0.99,1.25365,-0.60983,-1.32497,0.9578,1.09699,-0.07483,-0.56587,0.9207,1.39147,-0.45031,-0.92002,0.99,1.63163,-0.6679,-1.10807,0.9186,1.82743,-0.83368,-1.24637,0.9779,1.31427,0.06912,-0.41238,0.951,1.53091,0.02778,-0.69638,0.922,1.1727,0.31052,-0.53932,0.9176,1.17724,0.23243,-0.40449,0.9855,1.48734,0.27261,-0.25153,0.9326,1.56326,0.24532,-0.43916,0.99,1.28098,0.39755,-0.30592,0.9653,1.26672,0.38054,-0.19331,0.9847
38,0.36577,0.66546,-0.03199,0.9148,0.13773,0.56858,-0.40681,0.9553,0.20363,0.14987,-0.75545,0.9413,0.43443,-0.18961,-0.91515,0.99,0.82558,-0.39615,-0.88218,0.9811,0.57666,-0.1554,-0.92146,0.8962,0.76182,-0.45449,-1.33123,0.9315,0.8728,-0.60419,-1.51754,0.9501,0.9903,-0.74008,-1.67781,0.9303,0.95852,-0.10696,-0.81631,0.99,1.23673,-0.57274,-1.25476,0.9357,1.47587,-0.79346,-1.52196,0.9616,1.63942,-1.04531,-1.706,0.9069,1.25694,0.04472,-0.66819,0.9631,1.43791,-0.01264,-1.02875,0.9266,1.09932,0.33648,-0.7262,0.99,1.10531,0.21698,-0.59767,0.9646,1.48226,0.2707,-0.48878,0.99,1.55389,0.21707,-0.71301,0.9458,1.28543,0.41715,-0.55575,0.9782,1.2297,0.38323,-0.39812,0.9244
39,0.49995,0.48689,0.00477,0.9419,0.29854,0.39255,-0.35552,0.9115,0.37535,0.01295,-0.6377,0.9805,0.63654,-0.27771,-0.76044,0.9266,0.96347,-0.48822,-0.70047,0.9211,0.69164,-0.29936,-0.75674,0.9718,0.90214,-0.57667,-1.08258,0.9222,0.96415,-0.70101,-1.27797,0.923,1.0666,-0.86615,-1.40728,0.985,1.02758,-0.23978,-0.66792,0.9138,1.31484,-0.65792,-1.03009,0.99,1.49615,-0.87713,-1.28072,0.921,1.67644,-1.12373,-1.41435,0.9274,1.32877,-0.10689,-0.52243,0.9732,1.46047,-0.15238,-0.85196,0.9376,1.15206,0.17974,-0.60389,0.9803,1.16163,0.069,-0.49423,0.9543,1.53693,0.13897,-0.37738,0.9691,1.58011,0.07639,-0.59814,0.9273,1.30735,0.24936,-0.45178,0.9726,1.29097,0.23827,-0.32147,0.9512
