frame_id,lm_0_x,lm_0_y,lm_0_z,lm_0_vis,lm_1_x,lm_1_y,lm_1_z,lm_1_vis,lm_2_x,lm_2_y,lm_2_z,lm_2_vis,lm_3_x,lm_3_y,lm_3_z,lm_3_vis,lm_4_x,lm_4_y,lm_4_z,lm_4_vis,lm_5_x,lm_5_y,lm_5_z,lm_5_vis,lm_6_x,lm_6_y,lm_6_z,lm_6_vis,lm_7_x,lm_7_y,lm_7_z,lm_7_vis,lm_8_x,lm_8_y,lm_8_z,lm_8_vis,lm_9_x,lm_9_y,lm_9_z,lm_9_vis,lm_10_x,lm_10_y,lm_10_z,lm_10_vis,lm_11_x,lm_11_y,lm_11_z,lm_11_vis,lm_12_x,lm_12_y,lm_12_z,lm_12_vis,lm_13_x,lm_13_y,lm_13_z,lm_13_vis,lm_14_x,lm_14_y,lm_14_z,lm_14_vis,lm_15_x,lm_15_y,lm_15_z,lm_15_vis,lm_16_x,lm_16_y,lm_16_z,lm_16_vis,lm_17_x,lm_17_y,lm_17_z,lm_17_vis,lm_18_x,lm_18_y,lm_18_z,lm_18_vis,lm_19_x,lm_19_y,lm_19_z,lm_19_vis,lm_20_x,lm_20_y,lm_20_z,lm_20_vis
28,0.55094,0.45012,0.0275,0.9404,0.3631,0.33653,-0.31658,0.915,0.42045,-0.06712,-0.55444,0.9514,0.63722,-0.38421,-0.6355,0.9729,0.96051,-0.59632,-0.53021,0.9519,0.72279,-0.39684,-0.60974,0.947,0.90023,-0.56048,-0.87391,0.9173,0.78835,-0.16189,-0.81299,0.925,0.81594,-0.1208,-0.82502,0.9643,1.05678,-0.39013,-0.47238,0.9367,1.22059,-0.54068,-0.80012,0.9842,0.988,-0.0855,-0.68709,0.99,1.0237,-0.19983,-0.63274,0.9108,1.34585,-0.25417,-0.36887,0.9009,1.4875,-0.36661,-0.64913,0.9758,1.20516,0.00866,-0.47742,0.9296,1.18095,-0.06644,-0.33237,0.9222,1.53137,-0.02542,-0.2213,0.99,1.67398,-0.27897,-0.36896,0.923,1.77435,-0.43415,-0.44525,0.9511,1.81514,-0.58401,-0.52192,0.981
29,0.4909,0.65598,0.10241,0.95,0.26635,0.56409,-0.30894,0.9548,0.31172,0.12792,-0.65713,0.9373,0.5942,-0.25396,-0.77163,0.9418,0.9416,-0.51019,-0.69159,0.9711,0.66934,-0.24923,-0.78076,0.9371,0.88889,-0.41947,-1.11744,0.9776,0.78333,0.06188,-1.00441,0.9531,0.81528,0.09932,-0.92434,0.9416,1.07757,-0.27017,-0.64519,0.9723,1.27454,-0.35651,-1.00027,0.913,1.03067,0.09255,-0.83266,0.8928,1.06205,0.02599,-0.7236,0.924,1.38979,-0.09229,-0.44229,0.9503,1.61191,-0.17989,-0.79279,0.9266,1.25323,0.19324,-0.56859,0.91,1.2359,0.08457,-0.39259,0.99,1.63567,0.12157,-0.25392,0.949,1.77564,-0.16911,-0.4436,0.9057,1.93033,-0.34929,-0.57604,0.9685,2.0023,-0.49198,-0.66735,0.9231
30,0.58844,0.563,-0.01233,0.99,0.41377,0.49334,-0.31777,0.9771,0.49956,0.11241,-0.64564,0.937,0.70005,-0.17355,-0.73676,0.9323,1.05331,-0.38014,-0.64202,0.9405,0.7675,-0.17552,-0.73357,0.9543,0.9552,-0.32599,-1.00841,0.9784,0.84718,0.06214,-0.91336,0.9778,0.87334,0.11207,-0.87469,0.9159,1.1276,-0.16842,-0.59666,0.9623,1.28875,-0.27085,-0.92422,0.9133,1.05301,0.12258,-0.7735,0.9569,1.08131,0.06215,-0.71699,0.8753,1.39598,-0.02537,-0.44269,0.9552,1.55981,-0.10903,-0.7783,0.9289,1.23599,0.23418,-0.56098,0.99,1.26642,0.12867,-0.44107,0.9872,1.57158,0.18368,-0.32168,0.9612,1.74903,-0.02889,-0.4626,0.9885,1.81137,-0.16588,-0.58589,0.921,1.91353,-0.31395,-0.69476,0.99
31,0.59095,0.43273,0.08403,0.9376,0.42422,0.32479,-0.27072,0.99,0.42885,-0.10888,-0.54031,0.9892,0.66892,-0.40509,-0.6038,0.9615,0.93171,-0.66736,-0.47181,0.9573,0.70166,-0.41031,-0.58569,0.9851,0.90032,-0.6225,-0.83994,0.9522,0.82913,-0.21709,-0.78395,0.9668,0.86886,-0.13199,-0.73621,0.9464,1.07004,-0.43577,-0.43081,0.9518,1.23303,-0.58394,-0.7552,0.9633,0.99981,-0.16002,-0.63497,0.9874,1.06683,-0.22635,-0.54713,0.9467,1.3451,-0.3023,-0.29435,0.929,1.50455,-0.42319,-0.57283,0.9749,1.21567,-0.0402,-0.4405,0.9633,1.2008,-0.13743,-0.29321,0.9104,1.551,-0.10721,-0.17264,0.9601,1.69123,-0.37079,-0.25144,0.957,1.76268,-0.53755,-0.35704,0.9069,1.81121,-0.68857,-0.45279,0.9694
32,0.37782,0.53047,0.10083,0.9427,0.22393,0.41492,-0.27542,0.9049,0.33721,-0.03248,-0.61063,0.9375,0.60622,-0.3255,-0.70578,0.9823,1.01989,-0.56203,-0.5864,0.9176,0.72984,-0.38111,-0.65444,0.9364,0.94047,-0.46446,-0.98291,0.99,0.79104,-0.08169,-0.93176,0.9408,0.78959,-0.00077,-0.8567,0.9587,1.08207,-0.32484,-0.51546,0.9582,1.32226,-0.43209,-0.90226,0.9864,1.02074,0.04669,-0.73061,0.9227,1.0085,-0.03918,-0.64213,0.99,1.35053,-0.11978,-0.36592,0.9638,1.62999,-0.17461,-0.73796,0.9372,1.22124,0.20283,-0.49163,0.8915,1.20028,0.04659,-0.31337,0.9398,1.55518,0.15261,-0.19949,0.9452,1.79825,-0.08626,-0.33088,0.9621,1.9164,-0.25663,-0.44937,0.9703,2.01824,-0.41843,-0.58199,0.982
33,0.41859,0.49795,0.09554,0.9211,0.31308,0.38747,-0.27787,0.9568,0.44172,-0.01055,-0.56308,0.9294,0.74436,-0.27629,-0.60648,0.9278,1.06476,-0.48821,-0.50504,0.9762,0.80563,-0.29365,-0.60662,0.99,1.05725,-0.40751,-0.86821,0.9641,0.87326,-0.01441,-0.78295,0.959,0.88746,0.05063,-0.77064,0.9779,1.13819,-0.25301,-0.43273,0.9622,1.37787,-0.33302,-0.73849,0.9893,1.05604,0.06413,-0.60303,0.9506,1.07651,0.00475,-0.53918,0.9539,1.3708,-0.08933,-0.26539,0.92,1.59572,-0.13569,-0.52676,0.9777,1.22302,0.19016,-0.36607,0.8922,1.18807,0.04951,-0.22283,0.9362,1.53274,0.17724,-0.03643,0.9357,1.74169,-0.03992,-0.17608,0.9704,1.85304,-0.18837,-0.26471,0.927,2.00041,-0.31464,-0.37419,0.9317
34,0.57932,0.54262,0.08587,0.9747,0.35462,0.41771,-0.24725,0.9458,0.3817,0.01181,-0.566,0.9598,0.63583,-0.30332,-0.67291,0.9342,0.96135,-0.5434,-0.63851,0.9735,0.69108,-0.3212,-0.65228,0.9308,0.84449,-0.46165,-1.00831,0.99,0.75382,-0.02651,-0.891,0.9421,0.78034,-0.00286,-0.87787,0.9424,1.08553,-0.29692,-0.59143,0.9828,1.21788,-0.42228,-0.94209,0.9319,0.99538,0.01797,-0.77203,0.9106,1.01555,-0.03002,-0.72726,0.9134,1.38138,-0.13339,-0.47405,0.9337,1.55679,-0.19997,-0.82054,0.9766,1.22909,0.15428,-0.56788,0.976,1.23443,0.04185,-0.43357,0.9154,1.64231,0.09247,-0.36626,0.9001,1.80716,-0.15176,-0.52851,0.927,1.87822,-0.32644,-0.66317,0.9394,1.95057,-0.45314,-0.72569,0.9083
35,0.35183,0.64209,0.04441,0.99,0.22526,0.5673,-0.23594,0.9854,0.28363,0.27776,-0.42365,0.9092,0.50345,0.0553,-0.49726,0.9284,0.7293,-0.12095,-0.43098,0.9496,0.55072,0.04735,-0.48755,0.8968,0.68546,-0.04591,-0.75096,0.9899,0.58854,0.25585,-0.66882,0.9045,0.60742,0.30179,-0.64931,0.99,0.80556,0.0721,-0.42181,0.9302,0.93047,-0.01794,-0.6616,0.9121,0.7542,0.29045,-0.55745,0.9176,0.76547,0.2496,-0.51109,0.9358,1.01128,0.18844,-0.30308,0.9661,1.14946,0.13088,-0.54866,0.99,0.89773,0.39703,-0.37364,0.9063,0.90381,0.30837,-0.27493,0.9199,1.17756,0.37567,-0.19291,0.9793,1.30316,0.20992,-0.29453,0.9514,1.38918,0.07809,-0.36997,0.946,1.44318,-0.02357,-0.44152,0.9624
36,0.53028,0.46175,0.03841,0.9579,0.41558,0.36899,-0.3342,0.9409,0.50921,-0.07024,-0.62783,0.974,0.78101,-0.42151,-0.70181,0.968,1.08814,-0.67771,-0.51776,0.9825,0.85786,-0.42382,-0.68343,0.9243,1.10765,-0.57966,-0.94033,0.9755,1.01009,-0.14653,-0.86292,0.9465,1.03581,-0.09063,-0.82511,0.9381,1.20924,-0.40549,-0.43009,0.9811,1.4561,-0.55456,-0.72746,0.9091,1.17007,-0.08112,-0.66431,0.9424,1.17477,-0.15426,-0.57876,0.9492,1.49366,-0.30795,-0.22674,0.9444,1.74846,-0.3826,-0.47626,0.9645,1.36318,0.00936,-0.36193,0.9286,1.3213,-0.08362,-0.23867,0.9735,1.67928,-0.06025,0.00569,0.9128,1.8749,-0.30236,-0.12521,0.9663,1.99348,-0.47901,-0.2301,0.9113,2.1127,-0.6569,-0.29343,0.9889
37,0.36706,0.65628,-0.02563,0.9187,0.25685,0.57621,-0.27907,0.9072,0.3367,0.31949,-0.47223,0.9397,0.52459,0.12851,-0.512,0.9555,0.73336,-0.0214,-0.4348,0.8596,0.5595,0.11711,-0.52171,0.973,0.72149,0.04657,-0.69451,0.9438,0.6234,0.28363,-0.61753,0.9854,0.65585,0.3421,-0.59598,0.9439,0.79777,0.11382,-0.37942,0.9588,0.9512,0.05252,-0.58555,0.9432,0.76556,0.31392,-0.51427,0.9136,0.75686,0.29671,-0.45874,0.9338,0.95133,0.23643,-0.26706,0.9281,1.11391,0.18322,-0.4492,0.968,0.86927,0.40989,-0.34656,0.9395,0.84832,0.35444,-0.25446,0.9479,1.06621,0.36199,-0.1221,0.9714,1.21399,0.2278,-0.23541,0.8883,1.2795,0.10722,-0.27721,0.9766,1.35687,0.0331,-0.35122,0.9253
38,0.43546,0.62867,-0.09843,0.9577,0.27574,0.52252,-0.46481,0.9874,0.31927,0.11799,-0.71151,0.9349,0.55548,-0.20596,-0.79282,0.9638,0.8916,-0.43121,-0.71387,0.955,0.65172,-0.19685,-0.80192,0.99,0.83496,-0.36139,-1.11794,0.8641,0.72538,0.04168,-0.99161,0.9028,0.75442,0.11048,-0.9431,0.9491,0.99828,-0.20326,-0.65326,0.906,1.20009,-0.3516,-0.97553,0.9546,0.94427,0.08549,-0.81815,0.916,0.94815,0.02394,-0.74548,0.99,1.2505,-0.06739,-0.51284,0.94,1.47898,-0.14335,-0.80523,0.9353,1.14424,0.2195,-0.63101,0.9307,1.13514,0.12042,-0.49998,0.9316,1.47742,0.16415,-0.38079,0.9575,1.63777,-0.0868,-0.53617,0.9624,1.7538,-0.21397,-0.62584,0.968,1.83156,-0.39029,-0.69624,0.9375
39,0.46669,0.50659,-0.0413,0.9301,0.22823,0.34531,-0.40743,0.9293,0.20553,-0.1121,-0.67063,0.9625,0.455,-0.43909,-0.77077,0.9431,0.80984,-0.64761,-0.68899,0.9536,0.55233,-0.44398,-0.77885,0.9652,0.70694,-0.64541,-1.1315,0.99,0.58476,-0.1935,-1.04881,0.99,0.62179,-0.1315,-1.02561,0.99,0.94294,-0.4581,-0.69023,0.9775,1.07114,-0.58603,-1.05515,0.8995,0.81565,-0.13003,-0.90426,0.99,0.8844,-0.18367,-0.84944,0.9376,1.2544,-0.25123,-0.6247,0.9553,1.39778,-0.37376,-0.95791,0.9397,1.08596,0.04886,-0.73564,0.8678,1.09804,-0.06597,-0.53881,0.9472,1.5045,0.00017,-0.47523,0.9154,1.63397,-0.30619,-0.63406,0.9179,1.72737,-0.469,-0.75397,0.99,1.81628,-0.62803,-0.89294,0.9718
